problem,language,submission_id,source_file,status,return_code,total_findings,unused_findings,error_message
gigel-si-raspandirea-vestilor,cpp,1323341310,gigel-si-raspandirea-vestilor/1323341310.cpp,ok,0,6,0,
gigel-si-raspandirea-vestilor,cpp,1323341340,gigel-si-raspandirea-vestilor/1323341340.cpp,ok,0,6,0,
gigel-si-raspandirea-vestilor,cpp,1323374345,gigel-si-raspandirea-vestilor/1323374345.cpp,ok,0,1,0,
gigel-si-raspandirea-vestilor,cpp,1323383937,gigel-si-raspandirea-vestilor/1323383937.cpp,ok,0,2,0,
gigel-si-raspandirea-vestilor,cpp,1323387300,gigel-si-raspandirea-vestilor/1323387300.cpp,ok,0,4,0,
gigel-si-raspandirea-vestilor,cpp,1323394547,gigel-si-raspandirea-vestilor/1323394547.cpp,ok,0,2,0,
gigel-si-raspandirea-vestilor,cpp,1323404453,gigel-si-raspandirea-vestilor/1323404453.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1323404639,gigel-si-raspandirea-vestilor/1323404639.cpp,ok,0,1,0,
gigel-si-raspandirea-vestilor,cpp,1323417365,gigel-si-raspandirea-vestilor/1323417365.cpp,ok,0,3,1,
gigel-si-raspandirea-vestilor,cpp,1323417597,gigel-si-raspandirea-vestilor/1323417597.cpp,ok,0,1,0,
gigel-si-raspandirea-vestilor,cpp,1323417646,gigel-si-raspandirea-vestilor/1323417646.cpp,ok,0,1,0,
gigel-si-raspandirea-vestilor,cpp,1323417725,gigel-si-raspandirea-vestilor/1323417725.cpp,ok,0,1,0,
gigel-si-raspandirea-vestilor,cpp,1323417757,gigel-si-raspandirea-vestilor/1323417757.cpp,ok,0,1,0,
gigel-si-raspandirea-vestilor,cpp,1323417873,gigel-si-raspandirea-vestilor/1323417873.cpp,ok,0,3,1,
gigel-si-raspandirea-vestilor,cpp,1323418038,gigel-si-raspandirea-vestilor/1323418038.cpp,ok,0,3,1,
gigel-si-raspandirea-vestilor,cpp,1323418517,gigel-si-raspandirea-vestilor/1323418517.cpp,ok,0,7,1,
gigel-si-raspandirea-vestilor,cpp,1323423564,gigel-si-raspandirea-vestilor/1323423564.cpp,ok,0,1,0,
gigel-si-raspandirea-vestilor,cpp,1323426984,gigel-si-raspandirea-vestilor/1323426984.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1323432019,gigel-si-raspandirea-vestilor/1323432019.cpp,ok,0,3,0,
gigel-si-raspandirea-vestilor,cpp,1323433091,gigel-si-raspandirea-vestilor/1323433091.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1323437200,gigel-si-raspandirea-vestilor/1323437200.cpp,ok,0,2,1,
gigel-si-raspandirea-vestilor,cpp,1323442922,gigel-si-raspandirea-vestilor/1323442922.cpp,ok,0,4,2,
gigel-si-raspandirea-vestilor,cpp,1323445078,gigel-si-raspandirea-vestilor/1323445078.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1323445140,gigel-si-raspandirea-vestilor/1323445140.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1323445868,gigel-si-raspandirea-vestilor/1323445868.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1323447575,gigel-si-raspandirea-vestilor/1323447575.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1323448181,gigel-si-raspandirea-vestilor/1323448181.cpp,ok,0,6,1,
gigel-si-raspandirea-vestilor,cpp,1323450084,gigel-si-raspandirea-vestilor/1323450084.cpp,ok,0,1,0,
gigel-si-raspandirea-vestilor,cpp,1323450249,gigel-si-raspandirea-vestilor/1323450249.cpp,ok,0,1,0,
gigel-si-raspandirea-vestilor,cpp,1323450433,gigel-si-raspandirea-vestilor/1323450433.cpp,ok,0,1,0,
gigel-si-raspandirea-vestilor,cpp,1323452051,gigel-si-raspandirea-vestilor/1323452051.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1323453426,gigel-si-raspandirea-vestilor/1323453426.cpp,ok,0,8,1,
gigel-si-raspandirea-vestilor,cpp,1323454416,gigel-si-raspandirea-vestilor/1323454416.cpp,ok,0,1,0,
gigel-si-raspandirea-vestilor,cpp,1323455060,gigel-si-raspandirea-vestilor/1323455060.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1323455199,gigel-si-raspandirea-vestilor/1323455199.cpp,ok,0,2,0,
gigel-si-raspandirea-vestilor,cpp,1323455295,gigel-si-raspandirea-vestilor/1323455295.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1323455306,gigel-si-raspandirea-vestilor/1323455306.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1323455308,gigel-si-raspandirea-vestilor/1323455308.cpp,ok,0,2,1,
gigel-si-raspandirea-vestilor,cpp,1323455725,gigel-si-raspandirea-vestilor/1323455725.cpp,ok,0,2,0,
gigel-si-raspandirea-vestilor,cpp,1323455786,gigel-si-raspandirea-vestilor/1323455786.cpp,ok,0,3,2,
gigel-si-raspandirea-vestilor,cpp,1323455796,gigel-si-raspandirea-vestilor/1323455796.cpp,ok,0,3,2,
gigel-si-raspandirea-vestilor,cpp,1323456054,gigel-si-raspandirea-vestilor/1323456054.cpp,ok,0,1,0,
gigel-si-raspandirea-vestilor,cpp,1324804050,gigel-si-raspandirea-vestilor/1324804050.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1331752921,gigel-si-raspandirea-vestilor/1331752921.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1331969836,gigel-si-raspandirea-vestilor/1331969836.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1331969905,gigel-si-raspandirea-vestilor/1331969905.cpp,ok,0,7,0,
gigel-si-raspandirea-vestilor,cpp,1331970060,gigel-si-raspandirea-vestilor/1331970060.cpp,ok,0,7,0,
gigel-si-raspandirea-vestilor,cpp,1331970254,gigel-si-raspandirea-vestilor/1331970254.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1332268689,gigel-si-raspandirea-vestilor/1332268689.cpp,ok,0,1,1,
gigel-si-raspandirea-vestilor,cpp,1332423496,gigel-si-raspandirea-vestilor/1332423496.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1332613995,gigel-si-raspandirea-vestilor/1332613995.cpp,ok,0,3,0,
gigel-si-raspandirea-vestilor,cpp,1332671101,gigel-si-raspandirea-vestilor/1332671101.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1332671446,gigel-si-raspandirea-vestilor/1332671446.cpp,ok,0,2,2,
gigel-si-raspandirea-vestilor,cpp,1332755913,gigel-si-raspandirea-vestilor/1332755913.cpp,ok,0,1,0,
gigel-si-raspandirea-vestilor,cpp,1332755958,gigel-si-raspandirea-vestilor/1332755958.cpp,ok,0,1,0,
gigel-si-raspandirea-vestilor,cpp,1332904455,gigel-si-raspandirea-vestilor/1332904455.cpp,ok,0,5,1,
gigel-si-raspandirea-vestilor,cpp,1332904536,gigel-si-raspandirea-vestilor/1332904536.cpp,ok,0,6,2,
gigel-si-raspandirea-vestilor,cpp,1333683189,gigel-si-raspandirea-vestilor/1333683189.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1333683577,gigel-si-raspandirea-vestilor/1333683577.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1333683754,gigel-si-raspandirea-vestilor/1333683754.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1333683868,gigel-si-raspandirea-vestilor/1333683868.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1333683895,gigel-si-raspandirea-vestilor/1333683895.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1333776306,gigel-si-raspandirea-vestilor/1333776306.cpp,ok,0,2,2,
gigel-si-raspandirea-vestilor,cpp,1333777162,gigel-si-raspandirea-vestilor/1333777162.cpp,ok,0,1,0,
gigel-si-raspandirea-vestilor,cpp,1333777278,gigel-si-raspandirea-vestilor/1333777278.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1333777290,gigel-si-raspandirea-vestilor/1333777290.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1333777335,gigel-si-raspandirea-vestilor/1333777335.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1333777520,gigel-si-raspandirea-vestilor/1333777520.cpp,ok,0,10,4,
gigel-si-raspandirea-vestilor,cpp,1333777537,gigel-si-raspandirea-vestilor/1333777537.cpp,ok,0,10,4,
gigel-si-raspandirea-vestilor,cpp,1333796934,gigel-si-raspandirea-vestilor/1333796934.cpp,ok,0,4,0,
gigel-si-raspandirea-vestilor,cpp,1333796952,gigel-si-raspandirea-vestilor/1333796952.cpp,ok,0,1,0,
gigel-si-raspandirea-vestilor,cpp,1333803852,gigel-si-raspandirea-vestilor/1333803852.cpp,ok,0,2,0,
gigel-si-raspandirea-vestilor,cpp,1333804292,gigel-si-raspandirea-vestilor/1333804292.cpp,ok,0,1,0,
gigel-si-raspandirea-vestilor,cpp,1333804310,gigel-si-raspandirea-vestilor/1333804310.cpp,ok,0,1,0,
gigel-si-raspandirea-vestilor,cpp,1333804317,gigel-si-raspandirea-vestilor/1333804317.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1333804439,gigel-si-raspandirea-vestilor/1333804439.cpp,ok,0,3,0,
gigel-si-raspandirea-vestilor,cpp,1333804455,gigel-si-raspandirea-vestilor/1333804455.cpp,ok,0,3,0,
gigel-si-raspandirea-vestilor,cpp,1333804466,gigel-si-raspandirea-vestilor/1333804466.cpp,ok,0,3,0,
gigel-si-raspandirea-vestilor,cpp,1333804513,gigel-si-raspandirea-vestilor/1333804513.cpp,ok,0,9,3,
gigel-si-raspandirea-vestilor,cpp,1333804612,gigel-si-raspandirea-vestilor/1333804612.cpp,ok,0,9,3,
gigel-si-raspandirea-vestilor,cpp,1333804621,gigel-si-raspandirea-vestilor/1333804621.cpp,ok,0,8,2,
gigel-si-raspandirea-vestilor,cpp,1333804666,gigel-si-raspandirea-vestilor/1333804666.cpp,ok,0,1,0,
gigel-si-raspandirea-vestilor,cpp,1333804839,gigel-si-raspandirea-vestilor/1333804839.cpp,ok,0,1,0,
gigel-si-raspandirea-vestilor,cpp,1333804913,gigel-si-raspandirea-vestilor/1333804913.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1333805007,gigel-si-raspandirea-vestilor/1333805007.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1333805462,gigel-si-raspandirea-vestilor/1333805462.cpp,ok,0,4,3,
gigel-si-raspandirea-vestilor,cpp,1333805692,gigel-si-raspandirea-vestilor/1333805692.cpp,ok,0,1,0,
gigel-si-raspandirea-vestilor,cpp,1333805723,gigel-si-raspandirea-vestilor/1333805723.cpp,ok,0,1,1,
gigel-si-raspandirea-vestilor,cpp,1342819300,gigel-si-raspandirea-vestilor/1342819300.cpp,ok,0,3,2,
gigel-si-raspandirea-vestilor,cpp,1342819313,gigel-si-raspandirea-vestilor/1342819313.cpp,ok,0,3,2,
gigel-si-raspandirea-vestilor,cpp,1344343750,gigel-si-raspandirea-vestilor/1344343750.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1344527744,gigel-si-raspandirea-vestilor/1344527744.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1344568506,gigel-si-raspandirea-vestilor/1344568506.cpp,ok,0,1,0,
gigel-si-raspandirea-vestilor,cpp,1344584893,gigel-si-raspandirea-vestilor/1344584893.cpp,ok,0,1,0,
gigel-si-raspandirea-vestilor,cpp,1344591257,gigel-si-raspandirea-vestilor/1344591257.cpp,ok,0,5,2,
gigel-si-raspandirea-vestilor,cpp,1344595736,gigel-si-raspandirea-vestilor/1344595736.cpp,ok,0,1,0,
gigel-si-raspandirea-vestilor,c,1344600466,gigel-si-raspandirea-vestilor/1344600466.c,ok,0,1,1,
gigel-si-raspandirea-vestilor,cpp,1344603922,gigel-si-raspandirea-vestilor/1344603922.cpp,ok,0,2,1,
gigel-si-raspandirea-vestilor,cpp,1344603930,gigel-si-raspandirea-vestilor/1344603930.cpp,ok,0,2,1,
gigel-si-raspandirea-vestilor,cpp,1344603958,gigel-si-raspandirea-vestilor/1344603958.cpp,ok,0,2,1,
gigel-si-raspandirea-vestilor,cpp,1344604039,gigel-si-raspandirea-vestilor/1344604039.cpp,ok,0,1,1,
gigel-si-raspandirea-vestilor,cpp,1344604055,gigel-si-raspandirea-vestilor/1344604055.cpp,ok,0,1,0,
gigel-si-raspandirea-vestilor,cpp,1344617850,gigel-si-raspandirea-vestilor/1344617850.cpp,ok,0,2,0,
gigel-si-raspandirea-vestilor,cpp,1344623105,gigel-si-raspandirea-vestilor/1344623105.cpp,ok,0,2,0,
gigel-si-raspandirea-vestilor,cpp,1344623170,gigel-si-raspandirea-vestilor/1344623170.cpp,ok,0,3,0,
gigel-si-raspandirea-vestilor,cpp,1344623677,gigel-si-raspandirea-vestilor/1344623677.cpp,ok,0,4,0,
gigel-si-raspandirea-vestilor,cpp,1344623782,gigel-si-raspandirea-vestilor/1344623782.cpp,ok,0,10,0,
gigel-si-raspandirea-vestilor,cpp,1344626151,gigel-si-raspandirea-vestilor/1344626151.cpp,ok,0,7,1,
gigel-si-raspandirea-vestilor,cpp,1344629074,gigel-si-raspandirea-vestilor/1344629074.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1344629136,gigel-si-raspandirea-vestilor/1344629136.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1344630550,gigel-si-raspandirea-vestilor/1344630550.cpp,ok,0,1,0,
gigel-si-raspandirea-vestilor,cpp,1344631704,gigel-si-raspandirea-vestilor/1344631704.cpp,ok,0,1,0,
gigel-si-raspandirea-vestilor,cpp,1344634306,gigel-si-raspandirea-vestilor/1344634306.cpp,ok,0,4,0,
gigel-si-raspandirea-vestilor,cpp,1344636088,gigel-si-raspandirea-vestilor/1344636088.cpp,ok,0,2,0,
gigel-si-raspandirea-vestilor,cpp,1344636729,gigel-si-raspandirea-vestilor/1344636729.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1344636952,gigel-si-raspandirea-vestilor/1344636952.cpp,ok,0,1,0,
gigel-si-raspandirea-vestilor,cpp,1344637595,gigel-si-raspandirea-vestilor/1344637595.cpp,ok,0,3,0,
gigel-si-raspandirea-vestilor,cpp,1344637800,gigel-si-raspandirea-vestilor/1344637800.cpp,ok,0,3,1,
gigel-si-raspandirea-vestilor,cpp,1344637809,gigel-si-raspandirea-vestilor/1344637809.cpp,ok,0,3,1,
gigel-si-raspandirea-vestilor,cpp,1344637985,gigel-si-raspandirea-vestilor/1344637985.cpp,ok,0,1,0,
gigel-si-raspandirea-vestilor,cpp,1344637996,gigel-si-raspandirea-vestilor/1344637996.cpp,ok,0,1,0,
gigel-si-raspandirea-vestilor,cpp,1344638145,gigel-si-raspandirea-vestilor/1344638145.cpp,ok,0,6,0,
gigel-si-raspandirea-vestilor,cpp,1344638167,gigel-si-raspandirea-vestilor/1344638167.cpp,ok,0,6,0,
gigel-si-raspandirea-vestilor,cpp,1344638178,gigel-si-raspandirea-vestilor/1344638178.cpp,ok,0,1,0,
gigel-si-raspandirea-vestilor,cpp,1344697760,gigel-si-raspandirea-vestilor/1344697760.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1344729495,gigel-si-raspandirea-vestilor/1344729495.cpp,ok,0,1,0,
gigel-si-raspandirea-vestilor,cpp,1344729501,gigel-si-raspandirea-vestilor/1344729501.cpp,ok,0,1,0,
gigel-si-raspandirea-vestilor,cpp,1361660446,gigel-si-raspandirea-vestilor/1361660446.cpp,ok,0,1,1,
gigel-si-raspandirea-vestilor,cpp,1361673873,gigel-si-raspandirea-vestilor/1361673873.cpp,ok,0,6,0,
gigel-si-raspandirea-vestilor,cpp,1361753034,gigel-si-raspandirea-vestilor/1361753034.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1361869923,gigel-si-raspandirea-vestilor/1361869923.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1361870119,gigel-si-raspandirea-vestilor/1361870119.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1361901748,gigel-si-raspandirea-vestilor/1361901748.cpp,ok,0,3,0,
gigel-si-raspandirea-vestilor,cpp,1361903185,gigel-si-raspandirea-vestilor/1361903185.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1361904305,gigel-si-raspandirea-vestilor/1361904305.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1361905058,gigel-si-raspandirea-vestilor/1361905058.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1361905703,gigel-si-raspandirea-vestilor/1361905703.cpp,ok,0,2,0,
gigel-si-raspandirea-vestilor,cpp,1361917885,gigel-si-raspandirea-vestilor/1361917885.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1361920573,gigel-si-raspandirea-vestilor/1361920573.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1361921258,gigel-si-raspandirea-vestilor/1361921258.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1370606931,gigel-si-raspandirea-vestilor/1370606931.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1377338341,gigel-si-raspandirea-vestilor/1377338341.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1377338511,gigel-si-raspandirea-vestilor/1377338511.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1378018289,gigel-si-raspandirea-vestilor/1378018289.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1378033463,gigel-si-raspandirea-vestilor/1378033463.cpp,ok,0,1,0,
gigel-si-raspandirea-vestilor,cpp,1378033499,gigel-si-raspandirea-vestilor/1378033499.cpp,ok,0,1,0,
gigel-si-raspandirea-vestilor,cpp,1378064375,gigel-si-raspandirea-vestilor/1378064375.cpp,ok,0,1,0,
gigel-si-raspandirea-vestilor,cpp,1378090794,gigel-si-raspandirea-vestilor/1378090794.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1378090805,gigel-si-raspandirea-vestilor/1378090805.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1378090850,gigel-si-raspandirea-vestilor/1378090850.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1378090891,gigel-si-raspandirea-vestilor/1378090891.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1378096911,gigel-si-raspandirea-vestilor/1378096911.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1378118502,gigel-si-raspandirea-vestilor/1378118502.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1378118526,gigel-si-raspandirea-vestilor/1378118526.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1378120705,gigel-si-raspandirea-vestilor/1378120705.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1378128663,gigel-si-raspandirea-vestilor/1378128663.cpp,ok,0,1,0,
gigel-si-raspandirea-vestilor,cpp,1378146373,gigel-si-raspandirea-vestilor/1378146373.cpp,ok,0,1,0,
gigel-si-raspandirea-vestilor,cpp,1378148743,gigel-si-raspandirea-vestilor/1378148743.cpp,ok,0,1,0,
gigel-si-raspandirea-vestilor,cpp,1378149448,gigel-si-raspandirea-vestilor/1378149448.cpp,ok,0,1,0,
gigel-si-raspandirea-vestilor,cpp,1378153276,gigel-si-raspandirea-vestilor/1378153276.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1378153997,gigel-si-raspandirea-vestilor/1378153997.cpp,ok,0,4,2,
gigel-si-raspandirea-vestilor,cpp,1378154407,gigel-si-raspandirea-vestilor/1378154407.cpp,ok,0,4,3,
gigel-si-raspandirea-vestilor,cpp,1378154426,gigel-si-raspandirea-vestilor/1378154426.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1378154566,gigel-si-raspandirea-vestilor/1378154566.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1378154619,gigel-si-raspandirea-vestilor/1378154619.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1378154672,gigel-si-raspandirea-vestilor/1378154672.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1378154978,gigel-si-raspandirea-vestilor/1378154978.cpp,ok,0,1,0,
gigel-si-raspandirea-vestilor,cpp,1378155030,gigel-si-raspandirea-vestilor/1378155030.cpp,ok,0,1,0,
gigel-si-raspandirea-vestilor,cpp,1378159425,gigel-si-raspandirea-vestilor/1378159425.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1378159875,gigel-si-raspandirea-vestilor/1378159875.cpp,ok,0,5,2,
gigel-si-raspandirea-vestilor,cpp,1378160190,gigel-si-raspandirea-vestilor/1378160190.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1378160359,gigel-si-raspandirea-vestilor/1378160359.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1391614231,gigel-si-raspandirea-vestilor/1391614231.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1391683919,gigel-si-raspandirea-vestilor/1391683919.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1391769976,gigel-si-raspandirea-vestilor/1391769976.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1391770094,gigel-si-raspandirea-vestilor/1391770094.cpp,ok,0,1,0,
gigel-si-raspandirea-vestilor,cpp,1391770419,gigel-si-raspandirea-vestilor/1391770419.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1391779743,gigel-si-raspandirea-vestilor/1391779743.cpp,ok,0,1,0,
gigel-si-raspandirea-vestilor,cpp,1391802432,gigel-si-raspandirea-vestilor/1391802432.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1391826256,gigel-si-raspandirea-vestilor/1391826256.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1391827043,gigel-si-raspandirea-vestilor/1391827043.cpp,ok,0,1,0,
gigel-si-raspandirea-vestilor,cpp,1391827197,gigel-si-raspandirea-vestilor/1391827197.cpp,ok,0,1,0,
gigel-si-raspandirea-vestilor,cpp,1391827266,gigel-si-raspandirea-vestilor/1391827266.cpp,ok,0,1,0,
gigel-si-raspandirea-vestilor,cpp,1391827387,gigel-si-raspandirea-vestilor/1391827387.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1391856285,gigel-si-raspandirea-vestilor/1391856285.cpp,ok,0,1,0,
gigel-si-raspandirea-vestilor,cpp,1391862501,gigel-si-raspandirea-vestilor/1391862501.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1391862949,gigel-si-raspandirea-vestilor/1391862949.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1391899650,gigel-si-raspandirea-vestilor/1391899650.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1391901145,gigel-si-raspandirea-vestilor/1391901145.cpp,ok,0,1,0,
gigel-si-raspandirea-vestilor,cpp,1391905699,gigel-si-raspandirea-vestilor/1391905699.cpp,ok,0,2,0,
gigel-si-raspandirea-vestilor,cpp,1391930092,gigel-si-raspandirea-vestilor/1391930092.cpp,ok,0,1,0,
gigel-si-raspandirea-vestilor,cpp,1391934649,gigel-si-raspandirea-vestilor/1391934649.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1391934796,gigel-si-raspandirea-vestilor/1391934796.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1391934920,gigel-si-raspandirea-vestilor/1391934920.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1391941282,gigel-si-raspandirea-vestilor/1391941282.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1391941298,gigel-si-raspandirea-vestilor/1391941298.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1391941309,gigel-si-raspandirea-vestilor/1391941309.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1391951461,gigel-si-raspandirea-vestilor/1391951461.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1391964458,gigel-si-raspandirea-vestilor/1391964458.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1391989663,gigel-si-raspandirea-vestilor/1391989663.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1391989752,gigel-si-raspandirea-vestilor/1391989752.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1391989869,gigel-si-raspandirea-vestilor/1391989869.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1391997250,gigel-si-raspandirea-vestilor/1391997250.cpp,ok,0,1,0,
gigel-si-raspandirea-vestilor,cpp,1392001021,gigel-si-raspandirea-vestilor/1392001021.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1392022530,gigel-si-raspandirea-vestilor/1392022530.cpp,ok,0,1,0,
gigel-si-raspandirea-vestilor,cpp,1392023423,gigel-si-raspandirea-vestilor/1392023423.cpp,ok,0,1,0,
gigel-si-raspandirea-vestilor,cpp,1392033851,gigel-si-raspandirea-vestilor/1392033851.cpp,ok,0,1,0,
gigel-si-raspandirea-vestilor,cpp,1392035383,gigel-si-raspandirea-vestilor/1392035383.cpp,ok,0,2,0,
gigel-si-raspandirea-vestilor,cpp,1408312041,gigel-si-raspandirea-vestilor/1408312041.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1408385040,gigel-si-raspandirea-vestilor/1408385040.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1408394894,gigel-si-raspandirea-vestilor/1408394894.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1408398053,gigel-si-raspandirea-vestilor/1408398053.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1408404960,gigel-si-raspandirea-vestilor/1408404960.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1408414141,gigel-si-raspandirea-vestilor/1408414141.cpp,ok,0,2,0,
gigel-si-raspandirea-vestilor,cpp,1408417181,gigel-si-raspandirea-vestilor/1408417181.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1408419570,gigel-si-raspandirea-vestilor/1408419570.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1408424869,gigel-si-raspandirea-vestilor/1408424869.cpp,ok,0,2,2,
gigel-si-raspandirea-vestilor,cpp,1408428384,gigel-si-raspandirea-vestilor/1408428384.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1408428408,gigel-si-raspandirea-vestilor/1408428408.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1408433347,gigel-si-raspandirea-vestilor/1408433347.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1408435665,gigel-si-raspandirea-vestilor/1408435665.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1408435829,gigel-si-raspandirea-vestilor/1408435829.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1408435911,gigel-si-raspandirea-vestilor/1408435911.cpp,ok,0,0,0,
gigel-si-raspandirea-vestilor,cpp,1408443978,gigel-si-raspandirea-vestilor/1408443978.cpp,ok,0,1,0,
gigel-si-raspandirea-vestilor,cpp,1408450530,gigel-si-raspandirea-vestilor/1408450530.cpp,ok,0,0,0,
