submission_id,user_id,score,language,predicted_algorithm,method,probability,second_algorithm,second_probability,margin,manual_reviewed
1314236013,user_0164,5.21,cpp,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314236066,user_0164,2.08,cpp,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314236286,user_0164,11.46,cpp,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314236452,user_0164,8.33,cpp,SORT_TWO_POINTER_MATCHING,model_final,,,,,
1314236607,user_0164,1.04,java,UNKNOWN,model_final,,,,,
1314236762,user_0164,1.04,cpp,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314237012,user_0164,26.04,cpp,SORT_BINARY_SEARCH_MATCHING,model_final,,,,,
1314237168,user_0164,26.04,cpp,SORT_BINARY_SEARCH_MATCHING,model_final,,,,,
1314237238,user_0164,5.21,cpp,SORT_BINARY_SEARCH_MATCHING,model_final,,,,,
1314237321,user_0164,6.25,cpp,SORT_BINARY_SEARCH_MATCHING,model_final,,,,,
1314237549,user_0164,27.08,cpp,SORT_BINARY_SEARCH_MATCHING,model_final,,,,,
1332753731,user_0165,1.04,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1332754055,user_0165,12.5,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1323395904,user_0166,11.46,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1323396324,user_0166,12.5,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1323396483,user_0166,12.5,cpp,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,model_final,,,,,
1323397061,user_0166,47.92,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314235617,user_0167,50.0,java,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1323449839,user_0169,6.25,java,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1323450424,user_0169,7.29,java,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1323450795,user_0169,6.25,java,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1323451322,user_0169,50.0,java,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314236498,user_0170,47.92,java,SORT_TWO_POINTER_MATCHING,model_final,,,,,
1314237039,user_0171,6.25,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314237630,user_0171,8.33,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1323432509,user_0172,3.13,cpp,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1323432768,user_0172,11.46,cpp,SORT_TWO_POINTER_MATCHING,model_final,,,,,
1323433002,user_0172,12.5,cpp,SORT_TWO_POINTER_MATCHING,model_final,,,,,
1323443115,user_0172,1.04,cpp,SORT_TWO_POINTER_MATCHING,model_final,,,,,
1323445293,user_0172,12.5,cpp,SORT_TWO_POINTER_MATCHING,model_final,,,,,
1323445461,user_0172,11.46,cpp,SORT_TWO_POINTER_MATCHING,model_final,,,,,
1323445602,user_0172,12.5,cpp,SORT_TWO_POINTER_MATCHING,model_final,,,,,
1323446183,user_0172,47.92,cpp,SORT_TWO_POINTER_MATCHING,manual_review,,,,,
1314235606,user_0173,11.46,java,SORT_TWO_POINTER_MATCHING,model_final,,,,,
1314236061,user_0173,46.88,java,SORT_TWO_POINTER_MATCHING,model_final,,,,,
1333804342,user_0174,6.25,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1323427716,user_0175,12.5,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1323429339,user_0175,12.5,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1323431738,user_0175,50.0,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1331969448,user_0176,46.88,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314235685,user_0177,2.08,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314235883,user_0177,19.79,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314236077,user_0177,19.79,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314236423,user_0177,50.0,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314236857,user_0178,3.13,cpp,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314236947,user_0178,1.04,cpp,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1323455125,user_0179,7.29,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1323451800,user_0180,12.5,java,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314236810,user_0181,16.67,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314234873,user_0182,11.46,java,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314236373,user_0183,50.0,c,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314237956,user_0184,2.08,cpp,SORT_ADJACENT_PAIRING,model_final,,,,,
1314236408,user_0185,1.04,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314237490,user_0185,6.25,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1344620005,user_0186,50.0,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1323073911,user_0187,2.08,cpp,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1323077137,user_0187,3.13,cpp,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1323078576,user_0187,12.5,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1323079440,user_0187,11.46,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314236853,user_0188,1.04,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1323450467,user_0189,47.92,java,SORT_TWO_POINTER_MATCHING,model_final,,,,,
1332398082,user_0190,31.25,java,SORT_TWO_POINTER_MATCHING,model_final,,,,,
1332398242,user_0190,1.04,java,SORT_TWO_POINTER_MATCHING,model_final,,,,,
1332398499,user_0190,12.5,java,SORT_TWO_POINTER_MATCHING,model_final,,,,,
1332399243,user_0190,47.92,java,SORT_TWO_POINTER_MATCHING,model_final,,,,,
1332400106,user_0190,12.5,java,SORT_TWO_POINTER_MATCHING,model_final,,,,,
1314236159,user_0192,8.33,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314236588,user_0192,17.71,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314236705,user_0192,17.71,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1323361813,user_0193,46.88,java,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,model_final,,,,,
1361673294,user_0194,46.88,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1361674642,user_0194,50.0,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314234798,user_0195,50.0,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314235568,user_0196,4.17,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1323429696,user_0197,50.0,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1323079143,user_0198,46.88,cpp,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,model_final,,,,,
1332720799,user_0200,12.5,cpp,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,model_final,,,,,
1344626070,user_0201,4.17,cpp,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,model_final,,,,,
1344626508,user_0201,50.0,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314237764,user_0202,11.46,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1323447161,user_0203,39.58,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1323454555,user_0203,40.63,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1332701904,user_0204,46.88,java,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314236581,user_0205,12.5,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314236781,user_0205,12.5,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314236333,user_0206,7.29,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314237814,user_0206,13.54,java,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,model_final,,,,,
1344599918,user_0207,4.17,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1344614224,user_0207,1.04,java,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1323432453,user_0208,2.08,java,SORT_TWO_POINTER_MATCHING,model_final,,,,,
1323432707,user_0208,4.17,java,SORT_TWO_POINTER_MATCHING,model_final,,,,,
1323432755,user_0208,1.04,java,UNKNOWN,model_final,,,,,
1323445537,user_0208,12.5,java,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314235894,user_0209,33.33,java,SORT_TWO_POINTER_MATCHING,model_final,,,,,
1314236100,user_0209,33.33,java,SORT_TWO_POINTER_MATCHING,model_final,,,,,
1314235140,user_0210,50.0,java,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1323398262,user_0212,3.13,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1323398364,user_0212,3.13,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1323398992,user_0212,50.0,java,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314237129,user_0213,2.08,java,HASH_MAP_LOOKUP_MATCHING,model_final,,,,,
1314235766,user_0214,50.0,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314236315,user_0214,11.46,java,SORT_TWO_POINTER_MATCHING,model_final,,,,,
1314236559,user_0214,47.92,java,SORT_TWO_POINTER_MATCHING,model_final,,,,,
1314236701,user_0214,1.04,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314236856,user_0214,46.88,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314236891,user_0214,2.08,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314237114,user_0214,1.04,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314237496,user_0214,11.46,java,UNKNOWN,model_final,,,,,
1314237644,user_0214,46.88,java,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1332560420,user_0214,50.0,cpp,SORT_TWO_POINTER_MATCHING,model_final,,,,,
1314236115,user_0215,5.21,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314236429,user_0215,5.21,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314236698,user_0215,5.21,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314236815,user_0215,6.25,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314236989,user_0215,1.04,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314237375,user_0215,5.21,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314237693,user_0215,8.33,cpp,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,model_final,,,,,
1314235797,user_0216,46.88,java,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1361902594,user_0217,46.88,cpp,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,model_final,,,,,
1361902947,user_0217,50.0,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314236222,user_0218,1.04,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314236427,user_0218,9.38,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314236690,user_0218,1.04,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314236911,user_0218,2.08,java,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,model_final,,,,,
1314236660,user_0219,12.5,cpp,SORT_TWO_POINTER_MATCHING,model_final,,,,,
1314237395,user_0219,11.46,cpp,SORT_TWO_POINTER_MATCHING,model_final,,,,,
1361720320,user_0220,50.0,java,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,model_final,,,,,
1391802516,user_0221,50.0,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1391926940,user_0222,3.13,cpp,UNKNOWN,model_final,,,,,
1391927314,user_0222,3.13,cpp,UNKNOWN,model_final,,,,,
1391927371,user_0222,2.08,cpp,UNKNOWN,model_final,,,,,
1391927653,user_0222,3.13,cpp,UNKNOWN,model_final,,,,,
1391928164,user_0222,50.0,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1323450365,user_0224,48.96,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314235438,user_0225,1.04,cpp,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314236042,user_0225,2.08,cpp,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,model_final,,,,,
1314236142,user_0225,1.04,cpp,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,model_final,,,,,
1391863207,user_0226,47.92,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314234942,user_0227,1.04,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314236294,user_0227,9.38,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314236639,user_0227,5.21,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314237028,user_0227,5.21,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314237443,user_0227,2.08,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314237691,user_0227,10.42,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314237146,user_0229,9.38,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314237838,user_0229,12.5,java,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1378154740,user_0231,46.88,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314236078,user_0232,1.04,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314236344,user_0232,2.08,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314237268,user_0232,2.08,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1391779651,user_0233,50.0,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314237004,user_0234,8.33,java,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314237655,user_0234,8.33,java,HASH_MAP_LOOKUP_MATCHING,model_final,,,,,
1391862854,user_0235,13.54,cpp,HASH_MAP_LOOKUP_MATCHING,model_final,,,,,
1391863014,user_0235,12.5,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1391863243,user_0235,11.46,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1391863413,user_0235,2.08,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1331753200,user_0236,12.5,cpp,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,model_final,,,,,
1331753790,user_0236,47.92,cpp,SORT_BINARY_SEARCH_MATCHING,model_final,,,,,
1314236111,user_0237,46.88,cpp,SORT_TWO_POINTER_MATCHING,model_final,,,,,
1392017875,user_0238,4.17,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1323071007,user_0239,50.0,cpp,SORT_TWO_POINTER_MATCHING,model_final,,,,,
1332742505,user_0240,4.17,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1391942554,user_0241,46.88,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1391942586,user_0241,50.0,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314241595,user_0242,1.04,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314236102,user_0243,46.88,java,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1344432119,user_0244,12.5,cpp,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,model_final,,,,,
1332551292,user_0245,11.46,java,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1332551353,user_0245,20.83,java,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1361905924,user_0246,2.08,cpp,UNKNOWN,model_final,,,,,
1361905953,user_0246,50.0,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314237750,user_0247,1.04,cpp,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314237296,user_0248,13.54,cpp,SORT_TWO_POINTER_MATCHING,model_final,,,,,
1314237702,user_0248,13.54,cpp,SORT_TWO_POINTER_MATCHING,model_final,,,,,
1314236403,user_0250,3.13,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314236852,user_0250,50.0,java,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1323454197,user_0251,50.0,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1332463504,user_0252,47.92,cpp,SORT_TWO_POINTER_MATCHING,model_final,,,,,
1332464030,user_0252,50.0,cpp,SORT_TWO_POINTER_MATCHING,model_final,,,,,
1361674238,user_0254,50.0,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1361764067,user_0256,50.0,cpp,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,model_final,,,,,
1344588020,user_0258,46.88,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1344588819,user_0258,46.88,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1344634312,user_0258,50.0,cpp,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,manual_review,,,,,
1391968155,user_0260,50.0,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1378160221,user_0262,12.5,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1378159661,user_0263,4.17,cpp,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1378159687,user_0263,50.0,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1378159089,user_0264,12.5,java,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1378160226,user_0264,50.0,java,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1378145138,user_0265,50.0,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1378092828,user_0266,50.0,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1378158476,user_0267,50.0,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1378080626,user_0268,7.29,cpp,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,model_final,,,,,
1378082828,user_0268,46.88,cpp,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,model_final,,,,,
1378159506,user_0269,1.04,cpp,UNKNOWN,model_final,,,,,
1378159603,user_0269,11.46,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1378159636,user_0269,46.88,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1378119244,user_0270,2.08,cpp,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1378119320,user_0270,2.08,cpp,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1378119616,user_0270,7.29,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1378120601,user_0271,50.0,java,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1378034125,user_0272,50.0,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1361689613,user_0273,11.46,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1391935409,user_0274,11.46,java,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,model_final,,,,,
1391935544,user_0274,12.5,java,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314236371,user_0275,2.08,java,HASH_MAP_LOOKUP_MATCHING,model_final,,,,,
1314236637,user_0275,21.88,java,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314236787,user_0275,50.0,java,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1391942513,user_0276,50.0,java,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1323319337,user_0277,2.08,java,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1332720191,user_0278,13.54,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1332720203,user_0278,46.88,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1332720232,user_0278,50.0,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,manual_review,,,,,
1361581572,user_0279,50.0,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314236293,user_0280,50.0,java,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314237831,user_0281,2.08,cpp,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1332305654,user_0282,48.96,cpp,SORT_TWO_POINTER_MATCHING,model_final,,,,,
1361601064,user_0283,46.88,cpp,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,model_final,,,,,
1323071143,user_0284,12.5,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1323071955,user_0284,11.46,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1323074695,user_0284,1.04,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1323077360,user_0284,45.83,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314235319,user_0285,4.17,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314235723,user_0285,50.0,java,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,manual_review,,,,,
1378137803,user_0286,50.0,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1391985024,user_0287,50.0,java,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1323424426,user_0288,50.0,cpp,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,model_final,,,,,
1314235960,user_0289,11.46,java,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314236306,user_0289,10.42,java,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1323404622,user_0290,21.88,cpp,SORT_TWO_POINTER_MATCHING,model_final,,,,,
1323404669,user_0290,12.5,cpp,SORT_TWO_POINTER_MATCHING,model_final,,,,,
1314236209,user_0291,46.88,java,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314236396,user_0291,46.88,java,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314236928,user_0291,50.0,java,UNKNOWN,probabilities,0.55859375,SORT_BINARY_SEARCH_MATCHING,0.125,0.43359375,
1314236964,user_0292,18.75,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314237474,user_0292,19.79,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1378159541,user_0293,50.0,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1332398626,user_0295,50.0,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314236933,user_0296,2.08,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1344629507,user_0298,12.5,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314235961,user_0299,50.0,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1391942747,user_0301,50.0,java,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1332464046,user_0302,50.0,cpp,SORT_TWO_POINTER_MATCHING,model_final,,,,,
1314235701,user_0303,46.88,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1408530308,user_0304,50.0,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314236838,user_0305,4.17,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314237067,user_0305,3.13,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314237294,user_0305,3.13,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314237730,user_0305,3.13,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1332687364,user_0306,47.92,cpp,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314236779,user_0307,1.04,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314237524,user_0307,11.46,java,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,model_final,,,,,
1314237675,user_0307,11.46,java,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1391770686,user_0308,46.88,cpp,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,model_final,,,,,
1391770822,user_0308,47.92,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1391770949,user_0308,50.0,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314235494,user_0309,50.0,java,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
