submission_id,user_id,score,language,predicted_algorithm,method,probability,second_algorithm,second_probability,margin
1314236106,user_0082,50,cpp,DP_STATE,probabilities_8class,0.98046875,UNKNOWN,0.007476807,0.972991943
1391863607,user_0083,7.5,cpp,UNKNOWN,probabilities_8class,0.57421875,DP_STATE,0.127929688,0.446289063
1391863997,user_0083,25,cpp,GREEDY_NEXT_CHEAPER,manual_review,,,,
1391864011,user_0083,25,cpp,DP_STATE,probabilities_8class,0.99609375,GREEDY_NEXT_CHEAPER,0.002182007,0.993911743
1391864074,user_0083,25,cpp,DP_STATE,probabilities_8class,0.9921875,GREEDY_NEXT_CHEAPER,0.002456665,0.989730835
1404837345,user_0083,50,cpp,SLIDING_WINDOW_MINIMUM,probabilities_8class,0.94921875,DP_STATE,0.01965332,0.92956543
1404837393,user_0083,50,cpp,SLIDING_WINDOW_MINIMUM,probabilities_8class,0.9609375,DP_STATE,0.01373291,0.94720459
1331760663,user_0084,22.5,cpp,DP_STATE,manual_review,,,,
1331760896,user_0084,22.5,cpp,DP_STATE,probabilities_8class,0.96875,UNKNOWN,0.01385498,0.95489502
1331760951,user_0084,25,cpp,DP_STATE,probabilities_8class,0.9921875,GREEDY_NEXT_CHEAPER,0.002792358,0.989395142
1409032711,user_0085,50,cpp,DP_STATE,probabilities_8class,0.98046875,DIJKSTRA_STATE_GRAPH,0.005828857,0.974639893
1392018875,user_0086,50,java,DP_STATE,probabilities_8class,0.99609375,GREEDY_NEXT_CHEAPER,0.001693726,0.994400024
1392019086,user_0086,7.5,java,GREEDY_CHEAPEST_REACHABLE,probabilities_8class,0.53125,GREEDY_NEXT_CHEAPER,0.251953125,0.279296875
1332764112,user_0087,50,cpp,DP_STATE,probabilities_8class,0.99609375,GREEDY_NEXT_CHEAPER,0.001495361,0.994598389
1408522525,user_0088,25,cpp,DP_STATE,probabilities_8class,0.9921875,GREEDY_NEXT_CHEAPER,0.003158569,0.989028931
1408523025,user_0088,50,cpp,DP_STATE,probabilities_8class,0.98828125,UNKNOWN,0.00402832,0.98425293
1378132878,user_0089,50,java,DP_STATE,probabilities_8class,0.9921875,DIJKSTRA_STATE_GRAPH,0.002166748,0.990020752
1332551848,user_0090,50,java,DP_STATE,probabilities_8class,0.9453125,DIJKSTRA_STATE_GRAPH,0.015319824,0.929992676
1408564316,user_0091,5,cpp,DP_STATE,probabilities_8class,0.99609375,GREEDY_NEXT_CHEAPER,0.001319885,0.994773865
1408564568,user_0091,50,cpp,DP_STATE,probabilities_8class,0.99609375,GREEDY_NEXT_CHEAPER,0.001319885,0.994773865
1314236594,user_0092,2.5,cpp,GREEDY_NEXT_CHEAPER,probabilities_8class,0.287109375,GREEDY_CHEAPEST_REACHABLE,0.251953125,0.03515625
1314236735,user_0092,2.5,cpp,GREEDY_CHEAPEST_REACHABLE,probabilities_8class,0.33984375,GREEDY_NEXT_CHEAPER,0.263671875,0.076171875
1314236861,user_0092,5,cpp,GREEDY_CHEAPEST_REACHABLE,probabilities_8class,0.498046875,GREEDY_NEXT_CHEAPER,0.341796875,0.15625
1408435063,user_0093,25,cpp,DIJKSTRA_STATE_GRAPH,probabilities_8class,0.98046875,DP_STATE,0.010925293,0.969543457
1408435214,user_0093,25,cpp,DP_STATE,probabilities_8class,0.97265625,GREEDY_NEXT_CHEAPER,0.007415771,0.965240479
1408435329,user_0093,22.5,cpp,SLIDING_WINDOW_MINIMUM,probabilities_8class,0.6171875,GREEDY_PREFIX_MINIMUM,0.107421875,0.509765625
1408435338,user_0093,50,cpp,SLIDING_WINDOW_MINIMUM,probabilities_8class,0.77734375,DP_STATE,0.056396484,0.720947266
1408435379,user_0093,50,cpp,SLIDING_WINDOW_MINIMUM,probabilities_8class,0.95703125,DP_STATE,0.022583008,0.934448242
1323454954,user_0094,50,cpp,DP_STATE,probabilities_8class,0.98828125,UNKNOWN,0.003570557,0.984710693
1331967338,user_0095,5,java,GREEDY_PREFIX_MINIMUM,probabilities_8class,0.26953125,DP_STATE,0.209960938,0.059570313
1331968093,user_0095,22.5,java,GREEDY_CHEAPEST_REACHABLE,probabilities_8class,0.53515625,GREEDY_NEXT_CHEAPER,0.22265625,0.3125
1331968170,user_0095,22.5,java,GREEDY_PREFIX_MINIMUM,manual_review,,,,
1331968391,user_0095,50,java,GREEDY_CHEAPEST_REACHABLE,probabilities_8class,0.33203125,SLIDING_WINDOW_MINIMUM,0.33203125,0
1332748264,user_0096,5,cpp,DP_STATE,probabilities_8class,0.9765625,UNKNOWN,0.010864258,0.965698242
1332752301,user_0096,50,cpp,DP_STATE,probabilities_8class,0.9921875,GREEDY_NEXT_CHEAPER,0.001914978,0.990272522
1361756817,user_0097,50,cpp,DP_STATE,probabilities_8class,0.9921875,GREEDY_NEXT_CHEAPER,0.0027771,0.9894104
1391969470,user_0098,7.5,cpp,GREEDY_NEXT_CHEAPER,probabilities_8class,0.39453125,DP_STATE,0.239257813,0.155273438
1391836330,user_0099,25,cpp,DP_STATE,probabilities_8class,0.9765625,GREEDY_NEXT_CHEAPER,0.007446289,0.969116211
1391836785,user_0099,50,cpp,DP_STATE,probabilities_8class,0.9921875,GREEDY_NEXT_CHEAPER,0.001693726,0.990493774
1378157223,user_0100,25,cpp,DP_STATE,probabilities_8class,0.98828125,GREEDY_NEXT_CHEAPER,0.004058838,0.984222412
1378157210,user_0100,2.5,cpp,DP_STATE,probabilities_8class,0.9921875,UNKNOWN,0.001914978,0.990272522
1378093199,user_0101,10,cpp,GREEDY_CHEAPEST_REACHABLE,probabilities_8class,0.42578125,GREEDY_PREFIX_MINIMUM,0.33203125,0.09375
1378141408,user_0102,5,cpp,DP_STATE,probabilities_8class,0.37890625,UNKNOWN,0.229492188,0.149414063
1378142928,user_0102,22.5,cpp,GREEDY_PREFIX_MINIMUM,probabilities_8class,0.5390625,GREEDY_CHEAPEST_REACHABLE,0.224609375,0.314453125
1378157514,user_0103,25,cpp,GREEDY_NEXT_CHEAPER,probabilities_8class,0.55859375,GREEDY_CHEAPEST_REACHABLE,0.3828125,0.17578125
1378158787,user_0104,45,cpp,DP_STATE,probabilities_8class,0.9921875,GREEDY_NEXT_CHEAPER,0.002456665,0.989730835
1378158929,user_0104,45,cpp,DP_STATE,probabilities_8class,0.98828125,GREEDY_NEXT_CHEAPER,0.004577637,0.983703613
1378159111,user_0104,50,cpp,DP_STATE,probabilities_8class,0.98828125,GREEDY_NEXT_CHEAPER,0.003143311,0.985137939
1378156203,user_0105,7.5,cpp,GREEDY_NEXT_CHEAPER,probabilities_8class,0.4921875,GREEDY_CHEAPEST_REACHABLE,0.43359375,0.05859375
1378159495,user_0106,22.5,cpp,GREEDY_CHEAPEST_REACHABLE,probabilities_8class,0.28515625,GREEDY_PREFIX_MINIMUM,0.25,0.03515625
1378159543,user_0106,5,cpp,GREEDY_NEXT_CHEAPER,probabilities_8class,0.38671875,GREEDY_CHEAPEST_REACHABLE,0.38671875,0
1378159834,user_0106,25,cpp,GREEDY_NEXT_CHEAPER,manual_review,,,,
1314235538,user_0107,22.5,java,GREEDY_CHEAPEST_REACHABLE,probabilities_8class,0.68359375,GREEDY_PREFIX_MINIMUM,0.172851563,0.510742188
1314237125,user_0107,2.5,java,DP_STATE,probabilities_8class,0.86328125,UNKNOWN,0.116699219,0.746582031
1314237172,user_0107,2.5,java,DP_STATE,probabilities_8class,0.90234375,UNKNOWN,0.07421875,0.828125
1314237306,user_0107,32.5,java,GREEDY_CHEAPEST_REACHABLE,manual_review,,,,
1314237662,user_0107,22.5,java,DP_STATE,probabilities_8class,0.49609375,GREEDY_CHEAPEST_REACHABLE,0.161132813,0.334960938
1314237700,user_0107,45,java,DP_STATE,probabilities_8class,0.349609375,GREEDY_NEXT_CHEAPER,0.211914063,0.137695313
1314237835,user_0107,20,java,DP_STATE,probabilities_8class,0.33203125,GREEDY_NEXT_CHEAPER,0.227539063,0.104492188
1408521697,user_0108,50,cpp,DP_STATE,probabilities_8class,0.97265625,GREEDY_NEXT_CHEAPER,0.008422852,0.964233398
1408563409,user_0109,25,cpp,GREEDY_CHEAPEST_REACHABLE,probabilities_8class,0.5859375,GREEDY_PREFIX_MINIMUM,0.314453125,0.271484375
1408564202,user_0109,50,cpp,DP_STATE,probabilities_8class,0.99609375,GREEDY_NEXT_CHEAPER,0.001167297,0.994926453
1408571128,user_0109,50,cpp,DP_STATE,probabilities_8class,0.99609375,GREEDY_NEXT_CHEAPER,0.001029968,0.995063782
1408525900,user_0110,22.5,cpp,GREEDY_CHEAPEST_REACHABLE,probabilities_8class,0.4375,GREEDY_NEXT_CHEAPER,0.33984375,0.09765625
1408525956,user_0110,22.5,cpp,GREEDY_NEXT_CHEAPER,probabilities_8class,0.412109375,GREEDY_CHEAPEST_REACHABLE,0.412109375,0
1408526002,user_0110,22.5,cpp,GREEDY_CHEAPEST_REACHABLE,probabilities_8class,0.53125,GREEDY_PREFIX_MINIMUM,0.251953125,0.279296875
1408530438,user_0110,50,cpp,DP_STATE,probabilities_8class,0.99609375,UNKNOWN,0.001319885,0.994773865
1408570968,user_0111,50,cpp,SLIDING_WINDOW_MINIMUM,probabilities_8class,0.921875,DP_STATE,0.040527344,0.881347656
1408483343,user_0112,50,cpp,DIJKSTRA_STATE_GRAPH,probabilities_8class,0.64453125,DP_STATE,0.345703125,0.298828125
1408490867,user_0113,22.5,cpp,GREEDY_PREFIX_MINIMUM,probabilities_8class,0.380859375,GREEDY_CHEAPEST_REACHABLE,0.231445313,0.149414063
1408490895,user_0113,22.5,cpp,DP_STATE,probabilities_8class,0.2578125,GREEDY_PREFIX_MINIMUM,0.2578125,0
1408490925,user_0113,50,cpp,GREEDY_NEXT_CHEAPER,probabilities_8class,0.76953125,GREEDY_CHEAPEST_REACHABLE,0.194335938,0.575195313
1323404295,user_0114,7.5,java,GREEDY_CHEAPEST_REACHABLE,probabilities_8class,0.5078125,GREEDY_PREFIX_MINIMUM,0.239257813,0.268554688
1323404577,user_0114,25,java,GREEDY_CHEAPEST_REACHABLE,probabilities_8class,0.609375,GREEDY_PREFIX_MINIMUM,0.25390625,0.35546875
1332720451,user_0115,50,cpp,DP_STATE,probabilities_8class,0.98046875,UNKNOWN,0.006591797,0.973876953
1323432619,user_0116,5,java,DP_STATE,probabilities_8class,0.9765625,GREEDY_NEXT_CHEAPER,0.007446289,0.969116211
1323432642,user_0116,50,java,DP_STATE,probabilities_8class,0.98046875,GREEDY_NEXT_CHEAPER,0.005828857,0.974639893
1344637802,user_0117,50,cpp,DP_STATE,probabilities_8class,0.9921875,DIJKSTRA_STATE_GRAPH,0.002792358,0.989395142
1314237333,user_0118,2.5,java,GREEDY_CHEAPEST_REACHABLE,probabilities_8class,0.5078125,GREEDY_NEXT_CHEAPER,0.349609375,0.158203125
1314237381,user_0118,2.5,java,GREEDY_NEXT_CHEAPER,probabilities_8class,0.50390625,GREEDY_CHEAPEST_REACHABLE,0.392578125,0.111328125
1408570844,user_0119,50,cpp,DP_STATE,probabilities_8class,0.98046875,DIJKSTRA_STATE_GRAPH,0.006622314,0.973846436
1408502806,user_0120,50,cpp,GREEDY_NEXT_CHEAPER,probabilities_8class,0.82421875,GREEDY_CHEAPEST_REACHABLE,0.143554688,0.680664063
1408448996,user_0121,50,cpp,DP_STATE,probabilities_8class,0.98828125,GREEDY_NEXT_CHEAPER,0.003570557,0.984710693
1408521978,user_0122,50,java,DP_STATE,probabilities_8class,0.98046875,GREEDY_NEXT_CHEAPER,0.006622314,0.973846436
1408983333,user_0123,5,cpp,UNKNOWN,probabilities_8class,0.46484375,GREEDY_NEXT_CHEAPER,0.150390625,0.314453125
1332721047,user_0124,50,cpp,GREEDY_PREFIX_MINIMUM,probabilities_8class,0.275390625,SLIDING_WINDOW_MINIMUM,0.275390625,0
1314237068,user_0125,2.5,cpp,GREEDY_PREFIX_MINIMUM,probabilities_8class,0.25,UNKNOWN,0.25,0
1361911498,user_0126,50,cpp,DP_STATE,probabilities_8class,0.98046875,DIJKSTRA_STATE_GRAPH,0.007476807,0.972991943
1361911519,user_0126,50,cpp,DP_STATE,probabilities_8class,0.98046875,DIJKSTRA_STATE_GRAPH,0.005157471,0.975311279
1323400261,user_0127,7.5,cpp,DP_STATE,probabilities_8class,0.9765625,UNKNOWN,0.010864258,0.965698242
1323403394,user_0127,47.5,cpp,DP_STATE,probabilities_8class,0.98828125,UNKNOWN,0.003143311,0.985137939
1323403431,user_0127,50,cpp,DP_STATE,probabilities_8class,0.9921875,UNKNOWN,0.002166748,0.990020752
1391995587,user_0128,25,java,GREEDY_CHEAPEST_REACHABLE,probabilities_8class,0.431640625,GREEDY_PREFIX_MINIMUM,0.26171875,0.169921875
1391995799,user_0128,25,java,GREEDY_NEXT_CHEAPER,probabilities_8class,0.33984375,GREEDY_CHEAPEST_REACHABLE,0.265625,0.07421875
1391996009,user_0128,10,java,GREEDY_CHEAPEST_REACHABLE,probabilities_8class,0.53515625,GREEDY_NEXT_CHEAPER,0.369140625,0.166015625
1391996048,user_0128,12.5,java,GREEDY_CHEAPEST_REACHABLE,probabilities_8class,0.5390625,GREEDY_NEXT_CHEAPER,0.37109375,0.16796875
1391996094,user_0128,15,java,GREEDY_CHEAPEST_REACHABLE,probabilities_8class,0.462890625,GREEDY_NEXT_CHEAPER,0.408203125,0.0546875
1391996596,user_0128,35,java,GREEDY_CHEAPEST_REACHABLE,probabilities_8class,0.474609375,GREEDY_NEXT_CHEAPER,0.41796875,0.056640625
1391996749,user_0128,50,java,GREEDY_CHEAPEST_REACHABLE,probabilities_8class,0.50390625,GREEDY_NEXT_CHEAPER,0.443359375,0.060546875
1408571350,user_0129,50,cpp,DP_STATE,probabilities_8class,0.9765625,DIJKSTRA_STATE_GRAPH,0.007446289,0.969116211
1323405258,user_0130,5,cpp,DP_STATE,probabilities_8class,0.984375,DIJKSTRA_STATE_GRAPH,0.004547119,0.979827881
1323405388,user_0130,40,cpp,DP_STATE,probabilities_8class,0.98828125,DIJKSTRA_STATE_GRAPH,0.003143311,0.985137939
1323405414,user_0130,50,cpp,DP_STATE,probabilities_8class,0.984375,DIJKSTRA_STATE_GRAPH,0.004577637,0.979797363
1314236992,user_0131,22.5,java,GREEDY_CHEAPEST_REACHABLE,probabilities_8class,0.453125,GREEDY_NEXT_CHEAPER,0.3515625,0.1015625
1314237174,user_0131,22.5,java,GREEDY_CHEAPEST_REACHABLE,probabilities_8class,0.390625,GREEDY_NEXT_CHEAPER,0.34375,0.046875
1408543326,user_0132,10,cpp,GREEDY_CHEAPEST_REACHABLE,probabilities_8class,0.427734375,GREEDY_PREFIX_MINIMUM,0.177734375,0.25
1408543676,user_0132,30,cpp,GREEDY_CHEAPEST_REACHABLE,probabilities_8class,0.287109375,GREEDY_NEXT_CHEAPER,0.223632813,0.063476563
1408544006,user_0132,50,cpp,DP_STATE,probabilities_8class,0.9921875,DIJKSTRA_STATE_GRAPH,0.001693726,0.990493774
1408543997,user_0132,50,cpp,GREEDY_NEXT_CHEAPER,probabilities_8class,0.921875,GREEDY_CHEAPEST_REACHABLE,0.058837891,0.863037109
1408548585,user_0133,50,cpp,SLIDING_WINDOW_MINIMUM,probabilities_8class,0.63671875,GREEDY_CHEAPEST_REACHABLE,0.182617188,0.454101563
1408560698,user_0134,50,java,SLIDING_WINDOW_MINIMUM,probabilities_8class,0.953125,GREEDY_CHEAPEST_REACHABLE,0.019775391,0.933349609
1408530882,user_0135,25,cpp,FLOYD_WARSHALL,probabilities_8class,0.58984375,DIJKSTRA_STATE_GRAPH,0.217773438,0.372070313
1408530992,user_0135,25,cpp,DP_STATE,probabilities_8class,0.90234375,DIJKSTRA_STATE_GRAPH,0.057617188,0.844726563
1408531010,user_0135,50,cpp,SLIDING_WINDOW_MINIMUM,probabilities_8class,0.65625,GREEDY_CHEAPEST_REACHABLE,0.188476563,0.467773438
1314237061,user_0136,5,cpp,UNKNOWN,probabilities_8class,0.51953125,DP_STATE,0.215820313,0.303710938
1332399715,user_0137,50,cpp,DP_STATE,probabilities_8class,0.984375,UNKNOWN,0.006622314,0.977752686
1408575962,user_0138,50,cpp,GREEDY_NEXT_CHEAPER,probabilities_8class,0.49609375,GREEDY_CHEAPEST_REACHABLE,0.4375,0.05859375
1408462797,user_0139,2.5,cpp,DP_STATE,probabilities_8class,0.984375,GREEDY_NEXT_CHEAPER,0.004547119,0.979827881
1408462834,user_0139,2.5,cpp,DP_STATE,probabilities_8class,0.98046875,SLIDING_WINDOW_MINIMUM,0.006622314,0.973846436
1408462843,user_0139,25,cpp,DP_STATE,probabilities_8class,0.97265625,SLIDING_WINDOW_MINIMUM,0.012207031,0.960449219
1408462841,user_0139,17.5,cpp,DP_STATE,probabilities_8class,0.9921875,GREEDY_NEXT_CHEAPER,0.003158569,0.989028931
1408462847,user_0139,25,cpp,DP_STATE,probabilities_8class,0.98828125,GREEDY_NEXT_CHEAPER,0.003143311,0.985137939
1408462931,user_0139,30,cpp,DP_STATE,probabilities_8class,0.9921875,DIJKSTRA_STATE_GRAPH,0.002166748,0.990020752
1408462941,user_0139,50,cpp,DP_STATE,probabilities_8class,0.99609375,GREEDY_NEXT_CHEAPER,0.001693726,0.994400024
1408462944,user_0139,50,cpp,DP_STATE,probabilities_8class,0.99609375,GREEDY_NEXT_CHEAPER,0.001693726,0.994400024
1408462947,user_0139,50,cpp,DP_STATE,probabilities_8class,0.99609375,GREEDY_NEXT_CHEAPER,0.001029968,0.995063782
1314236040,user_0140,25,java,GREEDY_NEXT_CHEAPER,probabilities_8class,0.423828125,GREEDY_CHEAPEST_REACHABLE,0.423828125,0
1344631096,user_0141,50,cpp,DP_STATE,probabilities_8class,0.984375,GREEDY_NEXT_CHEAPER,0.004547119,0.979827881
1408569749,user_0142,50,cpp,GREEDY_NEXT_CHEAPER,probabilities_8class,0.75,GREEDY_CHEAPEST_REACHABLE,0.21484375,0.53515625
1408569946,user_0143,50,cpp,GREEDY_NEXT_CHEAPER,probabilities_8class,0.79296875,GREEDY_CHEAPEST_REACHABLE,0.176757813,0.616210938
1408569974,user_0143,50,cpp,DP_STATE,probabilities_8class,0.99609375,DIJKSTRA_STATE_GRAPH,0.001495361,0.994598389
1408571473,user_0144,22.5,cpp,GREEDY_PREFIX_MINIMUM,probabilities_8class,0.6484375,GREEDY_CHEAPEST_REACHABLE,0.239257813,0.409179688
1408571484,user_0144,50,cpp,DP_STATE,probabilities_8class,0.984375,DIJKSTRA_STATE_GRAPH,0.004577637,0.979797363
1391942742,user_0145,30,java,GREEDY_NEXT_CHEAPER,manual_review,,,,
1391942752,user_0145,50,java,GREEDY_CHEAPEST_REACHABLE,probabilities_8class,0.498046875,GREEDY_NEXT_CHEAPER,0.439453125,0.05859375
1408347418,user_0146,22.5,cpp,GREEDY_CHEAPEST_REACHABLE,probabilities_8class,0.447265625,GREEDY_PREFIX_MINIMUM,0.447265625,0
1408347459,user_0146,50,cpp,SLIDING_WINDOW_MINIMUM,probabilities_8class,0.9453125,DP_STATE,0.025268555,0.920043945
1361900913,user_0147,2.5,cpp,GREEDY_NEXT_CHEAPER,probabilities_8class,0.40234375,GREEDY_CHEAPEST_REACHABLE,0.35546875,0.046875
1408531003,user_0148,50,cpp,SLIDING_WINDOW_MINIMUM,probabilities_8class,0.86328125,GREEDY_CHEAPEST_REACHABLE,0.055175781,0.808105469
1408530786,user_0149,7.5,cpp,DP_STATE,probabilities_8class,0.9609375,UNKNOWN,0.025634766,0.935302734
1408530802,user_0149,7.5,cpp,DP_STATE,probabilities_8class,0.96875,UNKNOWN,0.020141602,0.948608398
1408530834,user_0149,50,cpp,DP_STATE,probabilities_8class,0.99609375,GREEDY_NEXT_CHEAPER,0.001319885,0.994773865
1408434824,user_0150,50,cpp,DP_STATE,probabilities_8class,0.99609375,GREEDY_NEXT_CHEAPER,0.001922607,0.994171143
1408434905,user_0150,50,cpp,DP_STATE,probabilities_8class,0.99609375,GREEDY_NEXT_CHEAPER,0.001922607,0.994171143
1408565472,user_0151,50,cpp,SLIDING_WINDOW_MINIMUM,probabilities_8class,0.66015625,GREEDY_PREFIX_MINIMUM,0.129882813,0.530273438
1391778985,user_0152,22.5,cpp,DP_STATE,probabilities_8class,0.9609375,SLIDING_WINDOW_MINIMUM,0.022583008,0.938354492
1408557234,user_0153,5,cpp,DP_STATE,probabilities_8class,0.44921875,UNKNOWN,0.44921875,0
1314215227,user_0154,17.5,cpp,DP_STATE,probabilities_8class,0.98046875,DIJKSTRA_STATE_GRAPH,0.006622314,0.973846436
1314215252,user_0154,10,cpp,DP_STATE,probabilities_8class,0.9765625,UNKNOWN,0.00958252,0.96697998
1314224063,user_0154,50,cpp,DP_STATE,probabilities_8class,0.98046875,DIJKSTRA_STATE_GRAPH,0.006622314,0.973846436
1408489680,user_0155,50,cpp,DP_STATE,probabilities_8class,0.9921875,DIJKSTRA_STATE_GRAPH,0.001693726,0.990493774
1408461301,user_0156,50,cpp,DP_STATE,probabilities_8class,0.98828125,GREEDY_NEXT_CHEAPER,0.00402832,0.98425293
1408493651,user_0156,2.5,cpp,DP_STATE,probabilities_8class,0.9921875,DIJKSTRA_STATE_GRAPH,0.003158569,0.989028931
1408512846,user_0156,2.5,cpp,DP_STATE,probabilities_8class,0.9765625,DIJKSTRA_STATE_GRAPH,0.007446289,0.969116211
1408513544,user_0156,50,cpp,DP_STATE,probabilities_8class,0.98828125,GREEDY_NEXT_CHEAPER,0.003555298,0.984725952
1391830924,user_0157,50,java,GREEDY_NEXT_CHEAPER,manual_review,,,,
1391830968,user_0157,2.5,java,UNKNOWN,probabilities_8class,0.5859375,DP_STATE,0.130859375,0.455078125
1391831234,user_0157,50,java,GREEDY_NEXT_CHEAPER,probabilities_8class,0.46875,GREEDY_CHEAPEST_REACHABLE,0.4140625,0.0546875
1391831288,user_0157,50,java,GREEDY_NEXT_CHEAPER,probabilities_8class,0.40625,GREEDY_CHEAPEST_REACHABLE,0.40625,0
1408555579,user_0158,50,cpp,SLIDING_WINDOW_MINIMUM,probabilities_8class,0.96875,DP_STATE,0.017700195,0.951049805
1408490320,user_0159,50,cpp,DP_STATE,probabilities_8class,0.98828125,GREEDY_NEXT_CHEAPER,0.004577637,0.983703613
1408527632,user_0160,22.5,cpp,DP_STATE,probabilities_8class,0.392578125,GREEDY_PREFIX_MINIMUM,0.26953125,0.123046875
1408527797,user_0160,50,cpp,SLIDING_WINDOW_MINIMUM,probabilities_8class,0.5703125,GREEDY_PREFIX_MINIMUM,0.185546875,0.384765625
1408559415,user_0161,45,cpp,DP_STATE,probabilities_8class,0.98828125,GREEDY_NEXT_CHEAPER,0.005859375,0.982421875
1323450369,user_0162,50,java,SLIDING_WINDOW_MINIMUM,probabilities_8class,0.70703125,GREEDY_CHEAPEST_REACHABLE,0.138671875,0.568359375
1408570686,user_0163,50,java,DP_STATE,probabilities_8class,0.99609375,GREEDY_NEXT_CHEAPER,0.002471924,0.993621826
1408493768,user_0164,50,cpp,DP_STATE,probabilities_8class,0.98046875,GREEDY_NEXT_CHEAPER,0.006591797,0.973876953
1408564702,user_0165,50,cpp,DP_STATE,probabilities_8class,0.98828125,GREEDY_NEXT_CHEAPER,0.004577637,0.983703613
1314225955,user_0166,50,cpp,DP_STATE,probabilities_8class,0.9921875,DIJKSTRA_STATE_GRAPH,0.002456665,0.989730835
1314236597,user_0167,30,java,GREEDY_CHEAPEST_REACHABLE,manual_review,,,,
1391936216,user_0168,22.5,cpp,GREEDY_PREFIX_MINIMUM,probabilities_8class,0.6640625,GREEDY_CHEAPEST_REACHABLE,0.27734375,0.38671875
1391740457,user_0169,50,java,DP_STATE,probabilities_8class,0.9609375,UNKNOWN,0.012084961,0.948852539
1391860494,user_0169,42.5,java,GREEDY_NEXT_CHEAPER,probabilities_8class,0.447265625,GREEDY_CHEAPEST_REACHABLE,0.39453125,0.052734375
1391860619,user_0169,42.5,java,GREEDY_NEXT_CHEAPER,probabilities_8class,0.71484375,GREEDY_CHEAPEST_REACHABLE,0.263671875,0.451171875
1391860780,user_0169,50,java,DP_STATE,probabilities_8class,0.984375,UNKNOWN,0.005157471,0.979217529
1408526498,user_0170,22.5,cpp,DP_STATE,probabilities_8class,0.91015625,SLIDING_WINDOW_MINIMUM,0.03112793,0.87902832
1408526853,user_0170,50,cpp,DP_STATE,probabilities_8class,0.87109375,SLIDING_WINDOW_MINIMUM,0.033691406,0.837402344
1408570906,user_0171,50,cpp,DP_STATE,probabilities_8class,0.9921875,GREEDY_NEXT_CHEAPER,0.002166748,0.990020752
1408571021,user_0171,32.5,cpp,DP_STATE,probabilities_8class,0.49609375,DIJKSTRA_STATE_GRAPH,0.49609375,0
1408571026,user_0171,30,cpp,DP_STATE,probabilities_8class,0.84375,DIJKSTRA_STATE_GRAPH,0.146484375,0.697265625
1408571039,user_0171,32.5,cpp,DP_STATE,probabilities_8class,0.75,DIJKSTRA_STATE_GRAPH,0.243164063,0.506835938
1408571052,user_0171,50,cpp,DP_STATE,probabilities_8class,0.7265625,DIJKSTRA_STATE_GRAPH,0.267578125,0.458984375
1314235836,user_0172,5,cpp,DP_STATE,probabilities_8class,0.4765625,GREEDY_PREFIX_MINIMUM,0.255859375,0.220703125
1314235933,user_0172,25,cpp,GREEDY_CHEAPEST_REACHABLE,probabilities_8class,0.341796875,GREEDY_PREFIX_MINIMUM,0.30078125,0.041015625
1314236469,user_0172,22.5,cpp,GREEDY_CHEAPEST_REACHABLE,probabilities_8class,0.3984375,GREEDY_PREFIX_MINIMUM,0.241210938,0.157226563
1314224415,user_0173,50,cpp,DP_STATE,probabilities_8class,0.98828125,DIJKSTRA_STATE_GRAPH,0.004577637,0.983703613
1408568669,user_0174,2.5,cpp,GREEDY_NEXT_CHEAPER,probabilities_8class,0.30078125,GREEDY_CHEAPEST_REACHABLE,0.265625,0.03515625
1408568689,user_0174,25,cpp,GREEDY_NEXT_CHEAPER,probabilities_8class,0.404296875,GREEDY_CHEAPEST_REACHABLE,0.35546875,0.048828125
1408544513,user_0175,50,cpp,DP_STATE,probabilities_8class,0.98046875,UNKNOWN,0.008483887,0.971984863
1391905984,user_0176,25,cpp,GREEDY_NEXT_CHEAPER,probabilities_8class,0.5859375,GREEDY_CHEAPEST_REACHABLE,0.27734375,0.30859375
1391906126,user_0176,50,cpp,SLIDING_WINDOW_MINIMUM,probabilities_8class,0.90234375,DP_STATE,0.034912109,0.867431641
1391906154,user_0176,50,cpp,SLIDING_WINDOW_MINIMUM,probabilities_8class,0.455078125,GREEDY_PREFIX_MINIMUM,0.275390625,0.1796875
1391685724,user_0177,22.5,cpp,GREEDY_NEXT_CHEAPER,probabilities_8class,0.53125,GREEDY_CHEAPEST_REACHABLE,0.322265625,0.208984375
1391686215,user_0177,50,cpp,DP_STATE,probabilities_8class,0.99609375,DIJKSTRA_STATE_GRAPH,0.001029968,0.995063782
1370604628,user_0178,50,cpp,DP_STATE,probabilities_8class,0.99609375,GREEDY_NEXT_CHEAPER,0.001922607,0.994171143
1314236840,user_0179,22.5,cpp,DP_STATE,probabilities_8class,0.9609375,DIJKSTRA_STATE_GRAPH,0.013671875,0.947265625
1314237355,user_0179,25,cpp,GREEDY_CHEAPEST_REACHABLE,probabilities_8class,0.66015625,GREEDY_NEXT_CHEAPER,0.166992188,0.493164063
1314237410,user_0179,20,cpp,GREEDY_CHEAPEST_REACHABLE,probabilities_8class,0.62109375,GREEDY_NEXT_CHEAPER,0.137695313,0.483398438
1378145122,user_0180,22.5,cpp,DP_STATE,probabilities_8class,0.9921875,GREEDY_NEXT_CHEAPER,0.003158569,0.989028931
1378145178,user_0180,7.5,cpp,DP_STATE,probabilities_8class,0.94921875,SLIDING_WINDOW_MINIMUM,0.041748047,0.907470703
1378145191,user_0180,25,cpp,DP_STATE,manual_review,,,,
