submission_id,file,language,score,model_prediction,final_algorithm,decision_source,probability,second_algorithm,second_probability,margin,p_MANHATTAN_SCAN,p_ROW_BOUNDS_SCAN,p_BFS_RADIUS,p_DFS_RADIUS,p_SORTED_MANHATTAN,p_RING_SCAN,p_BOUNDING_BOX_SCAN,p_DP_RADIUS,p_UNKNOWN,p_GREEDY_NEIGHBOR_WALK
1314236341,matei-si-diamantele/submissions/1314236341.cpp,cpp,37.5,RING_SCAN,RING_SCAN,probability_model,0.345703125,MANHATTAN_SCAN,0.23828125,0.107421875,0.23828125,0.2099609375,0.03662109375,0.00982666015625,0.013427734375,0.345703125,0.126953125,0.01519775390625,0.0031890869140625,
1314236354,matei-si-diamantele/submissions/1314236354.cpp,cpp,50.0,MANHATTAN_SCAN,MANHATTAN_SCAN,probability_model,0.62890625,BOUNDING_BOX_SCAN,0.3359375,0.29296875,0.62890625,0.027587890625,0.00225830078125,0.00145721435546875,0.001373291015625,0.002899169921875,0.3359375,0.00121307373046875,0.0006103515625,
1314236366,matei-si-diamantele/submissions/1314236366.cpp,cpp,50.0,MANHATTAN_SCAN,MANHATTAN_SCAN,probability_model,0.2734375,RING_SCAN,0.2734375,0.0,0.2734375,0.212890625,0.03271484375,0.00830078125,0.01129150390625,0.2734375,0.166015625,0.0174560546875,0.002685546875,
1314236392,matei-si-diamantele/submissions/1314236392.java,java,30.36,MANHATTAN_SCAN,MANHATTAN_SCAN,probability_model,0.62890625,ROW_BOUNDS_SCAN,0.2041015625,0.4248046875,0.62890625,0.2041015625,0.0147705078125,0.0027313232421875,0.0037384033203125,0.058349609375,0.0849609375,0.0032958984375,0.000537872314453125,
1314236430,matei-si-diamantele/submissions/1314236430.java,java,41.07,BOUNDING_BOX_SCAN,BOUNDING_BOX_SCAN,probability_model,0.421875,MANHATTAN_SCAN,0.328125,0.09375,0.328125,0.19921875,0.006011962890625,0.0022125244140625,0.002838134765625,0.03466796875,0.421875,0.00531005859375,0.000812530517578125,
1314236432,matei-si-diamantele/submissions/1314236432.java,java,1.79,UNKNOWN,UNKNOWN,probability_model_extended,0.96875,MANHATTAN_SCAN,0.015625,0.708984375,0.015625,0.0021209716796875,0.0007781982421875,0.001129150390625,0.0023956298828125,0.00653076171875,0.000881195068359375,0.000881195068359375,0.96875,0.0021209716796875
1314236458,matei-si-diamantele/submissions/1314236458.java,java,50.0,BFS_RADIUS,BFS_RADIUS,probability_model,0.81640625,DFS_RADIUS,0.07568359375,0.74072265625,0.004852294921875,0.0279541015625,0.81640625,0.07568359375,0.007049560546875,0.05908203125,0.007049560546875,0.00189971923828125,0.000579833984375,
1314236521,matei-si-diamantele/submissions/1314236521.java,java,1.79,UNKNOWN,UNKNOWN,probability_model_extended,0.9921875,MANHATTAN_SCAN,0.003570556640625,0.9459228515625,0.003570556640625,0.000701904296875,0.0002593994140625,0.00042724609375,0.000484466552734375,0.001312255859375,0.000293731689453125,0.00042724609375,0.9921875,0.00148773193359375
1314236523,matei-si-diamantele/submissions/1314236523.java,java,50.0,MANHATTAN_SCAN,SORTED_MANHATTAN,manual_gold_or_review,0.275390625,SORTED_MANHATTAN,0.275390625,0.0,0.275390625,0.013671875,0.0093994140625,0.01068115234375,0.275390625,0.07861328125,0.042236328125,0.0198974609375,0.275390625,
1314236524,matei-si-diamantele/submissions/1314236524.java,java,41.07,BOUNDING_BOX_SCAN,BOUNDING_BOX_SCAN,probability_model,0.494140625,MANHATTAN_SCAN,0.2333984375,0.2607421875,0.2333984375,0.2333984375,0.007049560546875,0.002288818359375,0.002593994140625,0.0191650390625,0.494140625,0.007049560546875,0.000896453857421875,
1314236529,matei-si-diamantele/submissions/1314236529.cpp,cpp,3.57,UNKNOWN,UNKNOWN,probability_model_extended,0.734375,MANHATTAN_SCAN,0.11279296875,0.07421875,0.11279296875,0.01348876953125,0.00634765625,0.00494384765625,0.00927734375,0.07763671875,0.022216796875,0.0081787109375,0.734375,0.010498046875
1314236550,matei-si-diamantele/submissions/1314236550.java,java,5.36,BOUNDING_BOX_SCAN,BOUNDING_BOX_SCAN,probability_model,0.478515625,UNKNOWN,0.2265625,0.251953125,0.2001953125,0.00994873046875,0.005340576171875,0.003662109375,0.0068359375,0.057373046875,0.478515625,0.01129150390625,0.2265625,
1314236555,matei-si-diamantele/submissions/1314236555.java,java,3.57,GREEDY_NEIGHBOR_WALK,GREEDY_NEIGHBOR_WALK,probability_model_extended,0.984375,UNKNOWN,0.00665283203125,0.1064453125,0.0027618408203125,0.0009002685546875,0.0002918243408203125,0.000579833984375,0.00079345703125,0.000701904296875,0.0003528594970703125,0.00115203857421875,0.00665283203125,0.984375
1314236561,matei-si-diamantele/submissions/1314236561.cpp,cpp,1.79,BFS_RADIUS,BFS_RADIUS,probability_model,0.609375,DFS_RADIUS,0.1748046875,0.4345703125,0.00872802734375,0.01263427734375,0.609375,0.1748046875,0.0184326171875,0.064453125,0.023681640625,0.01434326171875,0.07275390625,
1314236604,matei-si-diamantele/submissions/1314236604.java,java,1.79,UNKNOWN,UNKNOWN,probability_model_extended,0.98828125,MANHATTAN_SCAN,0.00518798828125,0.958740234375,0.00518798828125,0.0009002685546875,0.000331878662109375,0.00061798095703125,0.000701904296875,0.001312255859375,0.0002918243408203125,0.0004253387451171875,0.98828125,0.00168609619140625
1314236661,matei-si-diamantele/submissions/1314236661.cpp,cpp,5.36,MANHATTAN_SCAN,MANHATTAN_SCAN,probability_model,0.34375,UNKNOWN,0.2353515625,0.1083984375,0.34375,0.0673828125,0.0281982421875,0.0194091796875,0.02197265625,0.09814453125,0.1259765625,0.0595703125,0.2353515625,
1314236662,matei-si-diamantele/submissions/1314236662.java,java,5.36,UNKNOWN,UNKNOWN,probability_model_extended,0.765625,RING_SCAN,0.103515625,0.09765625,0.06298828125,0.0096435546875,0.005157470703125,0.005157470703125,0.00750732421875,0.103515625,0.0230712890625,0.00750732421875,0.765625,0.0096435546875
1314236744,matei-si-diamantele/submissions/1314236744.cpp,cpp,7.14,UNKNOWN,GREEDY_NEIGHBOR_WALK,manual_review_extended,0.349609375,MANHATTAN_SCAN,0.271484375,0.078125,0.271484375,0.060546875,0.032470703125,0.0223388671875,0.0252685546875,0.11328125,0.07763671875,0.047119140625,0.349609375,
1314236752,matei-si-diamantele/submissions/1314236752.cpp,cpp,3.57,UNKNOWN,UNKNOWN,probability_model_extended,0.87109375,MANHATTAN_SCAN,0.0810546875,0.61181640625,0.0810546875,0.00518798828125,0.00244140625,0.0021514892578125,0.0040283203125,0.023193359375,0.00457763671875,0.002777099609375,0.87109375,0.0035552978515625
1314236758,matei-si-diamantele/submissions/1314236758.java,java,50.0,BOUNDING_BOX_SCAN,BOUNDING_BOX_SCAN,probability_model,0.5390625,ROW_BOUNDS_SCAN,0.255859375,0.283203125,0.056884765625,0.255859375,0.02685546875,0.004974365234375,0.006011962890625,0.09375,0.5390625,0.0126953125,0.00250244140625,
1314236780,matei-si-diamantele/submissions/1314236780.java,java,1.79,UNKNOWN,UNKNOWN,probability_model_extended,0.7421875,GREEDY_NEIGHBOR_WALK,0.240234375,0.76171875,0.00823974609375,0.0017242431640625,0.00081634521484375,0.0013427734375,0.00118255615234375,0.00151824951171875,0.0011138916015625,0.003021240234375,0.7421875,0.240234375
1314236864,matei-si-diamantele/submissions/1314236864.java,java,42.86,BFS_RADIUS,BFS_RADIUS,probability_model,0.74609375,DFS_RADIUS,0.1142578125,0.6318359375,0.004425048828125,0.0693359375,0.74609375,0.1142578125,0.00830078125,0.0419921875,0.0120849609375,0.0030517578125,0.00023555755615234375,
1314236884,matei-si-diamantele/submissions/1314236884.cpp,cpp,7.14,UNKNOWN,GREEDY_NEIGHBOR_WALK,manual_review_extended,0.248046875,MANHATTAN_SCAN,0.21875,0.029296875,0.21875,0.09130859375,0.055419921875,0.043212890625,0.0380859375,0.150390625,0.09130859375,0.06298828125,0.248046875,
1314236903,matei-si-diamantele/submissions/1314236903.java,java,50.0,BOUNDING_BOX_SCAN,BOUNDING_BOX_SCAN,probability_model,0.6015625,ROW_BOUNDS_SCAN,0.1513671875,0.4501953125,0.0810546875,0.1513671875,0.0159912109375,0.004302978515625,0.005523681640625,0.1181640625,0.6015625,0.0205078125,0.002166748046875,
1314236921,matei-si-diamantele/submissions/1314236921.java,java,5.36,UNKNOWN,UNKNOWN,probability_model_extended,0.5,GREEDY_NEIGHBOR_WALK,0.44140625,0.7958984375,0.0283203125,0.004913330078125,0.00262451171875,0.0038299560546875,0.0033721923828125,0.0038299560546875,0.002471923828125,0.00714111328125,0.5,0.44140625
1314236923,matei-si-diamantele/submissions/1314236923.java,java,3.57,UNKNOWN,UNKNOWN,probability_model_extended,0.89453125,MANHATTAN_SCAN,0.0732421875,0.384765625,0.0732421875,0.00531005859375,0.00152587890625,0.001953125,0.0028533935546875,0.01123046875,0.00152587890625,0.001953125,0.89453125,0.006011962890625
1314236951,matei-si-diamantele/submissions/1314236951.java,java,42.86,BFS_RADIUS,BFS_RADIUS,probability_model,0.69140625,DFS_RADIUS,0.224609375,0.466796875,0.002349853515625,0.016357421875,0.69140625,0.224609375,0.00872802734375,0.04443359375,0.006011962890625,0.003631591796875,0.00043487548828125,
1314236971,matei-si-diamantele/submissions/1314236971.java,java,3.57,UNKNOWN,UNKNOWN,probability_model_extended,0.98046875,MANHATTAN_SCAN,0.00848388671875,0.7255859375,0.00848388671875,0.00130462646484375,0.00054168701171875,0.000896453857421875,0.00115203857421875,0.0031280517578125,0.00054168701171875,0.000614166259765625,0.98046875,0.00189208984375
1314236973,matei-si-diamantele/submissions/1314236973.java,java,5.36,RING_SCAN,RING_SCAN,probability_model,0.30078125,BOUNDING_BOX_SCAN,0.265625,0.03515625,0.20703125,0.0247802734375,0.01031494140625,0.006256103515625,0.01324462890625,0.30078125,0.265625,0.028076171875,0.142578125,
1314236997,matei-si-diamantele/submissions/1314236997.cpp,cpp,3.57,UNKNOWN,UNKNOWN,probability_model_extended,0.51171875,MANHATTAN_SCAN,0.3515625,0.1513671875,0.3515625,0.01361083984375,0.007293701171875,0.004425048828125,0.00823974609375,0.0693359375,0.019775390625,0.006439208984375,0.51171875,0.00823974609375
1314237030,matei-si-diamantele/submissions/1314237030.java,java,5.36,UNKNOWN,UNKNOWN,probability_model_extended,0.95703125,MANHATTAN_SCAN,0.017578125,0.7724609375,0.017578125,0.0030517578125,0.00127410888671875,0.00185394287109375,0.0030517578125,0.00830078125,0.00144195556640625,0.00144195556640625,0.95703125,0.0030517578125
1314237031,matei-si-diamantele/submissions/1314237031.cpp,cpp,1.79,MANHATTAN_SCAN,MANHATTAN_SCAN,probability_model,0.53125,UNKNOWN,0.220703125,0.310546875,0.53125,0.038330078125,0.00970458984375,0.005889892578125,0.01409912109375,0.055908203125,0.1044921875,0.0205078125,0.220703125,
1314237040,matei-si-diamantele/submissions/1314237040.cpp,cpp,3.57,UNKNOWN,UNKNOWN,probability_model_extended,0.53515625,MANHATTAN_SCAN,0.25390625,0.384765625,0.25390625,0.020751953125,0.0111083984375,0.007659912109375,0.01263427734375,0.10546875,0.0267333984375,0.0111083984375,0.53515625,0.0142822265625
1314237060,matei-si-diamantele/submissions/1314237060.cpp,cpp,3.57,GREEDY_NEIGHBOR_WALK,GREEDY_NEIGHBOR_WALK,probability_model_extended,0.9375,UNKNOWN,0.046630859375,0.6201171875,0.006317138671875,0.0016021728515625,0.0006256103515625,0.00116729736328125,0.00102996826171875,0.0010986328125,0.0006256103515625,0.0020599365234375,0.046630859375,0.9375
1314237105,matei-si-diamantele/submissions/1314237105.java,java,1.79,UNKNOWN,UNKNOWN,probability_model_extended,0.51953125,GREEDY_NEIGHBOR_WALK,0.45703125,0.861083984375,0.01214599609375,0.0021209716796875,0.00106048583984375,0.00186920166015625,0.00164794921875,0.00154876708984375,0.0012054443359375,0.00396728515625,0.51953125,0.45703125
1314237112,matei-si-diamantele/submissions/1314237112.java,java,5.36,BOUNDING_BOX_SCAN,BOUNDING_BOX_SCAN,probability_model,0.408203125,MANHATTAN_SCAN,0.361328125,0.046875,0.361328125,0.05517578125,0.0108642578125,0.00482177734375,0.00701904296875,0.10302734375,0.408203125,0.0203857421875,0.029541015625,
1314237177,matei-si-diamantele/submissions/1314237177.cpp,cpp,50.0,MANHATTAN_SCAN,SORTED_MANHATTAN,manual_gold_or_review,0.2890625,SORTED_MANHATTAN,0.2890625,0.0,0.2890625,0.01275634765625,0.01275634765625,0.014404296875,0.2890625,0.0732421875,0.039306640625,0.01275634765625,0.255859375,
1314237181,matei-si-diamantele/submissions/1314237181.cpp,cpp,5.36,GREEDY_NEIGHBOR_WALK,GREEDY_NEIGHBOR_WALK,probability_model_extended,0.9765625,UNKNOWN,0.01226806640625,0.140625,0.0045166015625,0.001220703125,0.0004482269287109375,0.00078582763671875,0.0006103515625,0.0011444091796875,0.000576019287109375,0.00156402587890625,0.01226806640625,0.9765625
1314237213,matei-si-diamantele/submissions/1314237213.java,java,30.36,MANHATTAN_SCAN,MANHATTAN_SCAN,probability_model,0.357421875,ROW_BOUNDS_SCAN,0.2158203125,0.1416015625,0.357421875,0.2158203125,0.0107421875,0.0023956298828125,0.002899169921875,0.1904296875,0.2158203125,0.00396728515625,0.000286102294921875,
1314237250,matei-si-diamantele/submissions/1314237250.cpp,cpp,5.36,GREEDY_NEIGHBOR_WALK,GREEDY_NEIGHBOR_WALK,probability_model_extended,0.9765625,UNKNOWN,0.017822265625,0.4873046875,0.0030975341796875,0.001007080078125,0.0002880096435546875,0.000537872314453125,0.00041961669921875,0.00057220458984375,0.0003490447998046875,0.001007080078125,0.017822265625,0.9765625
1314237251,matei-si-diamantele/submissions/1314237251.cpp,cpp,41.07,RING_SCAN,RING_SCAN,probability_model,0.44140625,ROW_BOUNDS_SCAN,0.302734375,0.138671875,0.07666015625,0.302734375,0.036376953125,0.00714111328125,0.01177978515625,0.44140625,0.11181640625,0.0103759765625,0.000518798828125,
1314237280,matei-si-diamantele/submissions/1314237280.cpp,cpp,3.57,GREEDY_NEIGHBOR_WALK,GREEDY_NEIGHBOR_WALK,probability_model_extended,0.95703125,UNKNOWN,0.03271484375,0.63525390625,0.004425048828125,0.00112152099609375,0.0003643035888671875,0.00077056884765625,0.00067901611328125,0.00072479248046875,0.0003643035888671875,0.0010528564453125,0.03271484375,0.95703125
1314237283,matei-si-diamantele/submissions/1314237283.java,java,5.36,GREEDY_NEIGHBOR_WALK,GREEDY_NEIGHBOR_WALK,probability_model_extended,0.8984375,UNKNOWN,0.08349609375,0.5283203125,0.007781982421875,0.0019683837890625,0.000820159912109375,0.0012664794921875,0.0009918212890625,0.00135040283203125,0.000873565673828125,0.0028533935546875,0.08349609375,0.8984375
1314237335,matei-si-diamantele/submissions/1314237335.cpp,cpp,5.36,GREEDY_NEIGHBOR_WALK,GREEDY_NEIGHBOR_WALK,probability_model_extended,0.89453125,UNKNOWN,0.09423828125,0.72900390625,0.006011962890625,0.0013427734375,0.0004634857177734375,0.000865936279296875,0.000812530517578125,0.00098419189453125,0.0005950927734375,0.0022125244140625,0.09423828125,0.89453125
1314237371,matei-si-diamantele/submissions/1314237371.java,java,1.79,UNKNOWN,UNKNOWN,probability_model_extended,0.984375,MANHATTAN_SCAN,0.006622314453125,0.9642333984375,0.006622314453125,0.00130462646484375,0.00061798095703125,0.00101470947265625,0.00115203857421875,0.0021514892578125,0.00048065185546875,0.000698089599609375,0.984375,0.00244140625
1314237380,matei-si-diamantele/submissions/1314237380.cpp,cpp,1.79,GREEDY_NEIGHBOR_WALK,GREEDY_NEIGHBOR_WALK,probability_model_extended,0.97265625,UNKNOWN,0.020263671875,0.490234375,0.00213623046875,0.000888824462890625,0.0002880096435546875,0.000507354736328125,0.0003948211669921875,0.000507354736328125,0.0003070831298828125,0.000835418701171875,0.020263671875,0.97265625
1314237400,matei-si-diamantele/submissions/1314237400.cpp,cpp,3.57,GREEDY_NEIGHBOR_WALK,GREEDY_NEIGHBOR_WALK,probability_model_extended,0.9453125,UNKNOWN,0.047119140625,0.47314453125,0.0030059814453125,0.00103759765625,0.0003814697265625,0.000713348388671875,0.000759124755859375,0.000713348388671875,0.0003814697265625,0.00103759765625,0.047119140625,0.9453125
1314237409,matei-si-diamantele/submissions/1314237409.java,java,14.29,RING_SCAN,RING_SCAN,manual_gold_or_review,0.40234375,MANHATTAN_SCAN,0.1904296875,0.2119140625,0.1904296875,0.048095703125,0.0177001953125,0.00738525390625,0.02001953125,0.40234375,0.16796875,0.0291748046875,0.11572265625,
1314237427,matei-si-diamantele/submissions/1314237427.cpp,cpp,3.57,GREEDY_NEIGHBOR_WALK,GREEDY_NEIGHBOR_WALK,probability_model_extended,0.96484375,UNKNOWN,0.0257568359375,0.14453125,0.002716064453125,0.001129150390625,0.0003910064697265625,0.0006866455078125,0.0007781982421875,0.000827789306640625,0.000415802001953125,0.00106048583984375,0.0257568359375,0.96484375
1314237477,matei-si-diamantele/submissions/1314237477.cpp,cpp,1.79,GREEDY_NEIGHBOR_WALK,GREEDY_NEIGHBOR_WALK,probability_model_extended,0.98046875,UNKNOWN,0.01239013671875,0.74072265625,0.00244140625,0.000789642333984375,0.0002002716064453125,0.000396728515625,0.000308990478515625,0.00037384033203125,0.0002002716064453125,0.00054168701171875,0.01239013671875,0.98046875
1314237507,matei-si-diamantele/submissions/1314237507.cpp,cpp,50.0,MANHATTAN_SCAN,MANHATTAN_SCAN,probability_model,0.85546875,ROW_BOUNDS_SCAN,0.0546875,0.80078125,0.85546875,0.0546875,0.005767822265625,0.00225830078125,0.0034942626953125,0.0291748046875,0.048095703125,0.00186920166015625,0.00030517578125,
1314237547,matei-si-diamantele/submissions/1314237547.java,java,1.79,GREEDY_NEIGHBOR_WALK,GREEDY_NEIGHBOR_WALK,probability_model_extended,0.9765625,UNKNOWN,0.0157470703125,0.2763671875,0.003997802734375,0.0011444091796875,0.0003490447998046875,0.0006103515625,0.000736236572265625,0.00078582763671875,0.000370025634765625,0.0012969970703125,0.0157470703125,0.9765625
1314237562,matei-si-diamantele/submissions/1314237562.java,java,1.79,GREEDY_NEIGHBOR_WALK,GREEDY_NEIGHBOR_WALK,probability_model_extended,0.9765625,UNKNOWN,0.0123291015625,0.326171875,0.0045166015625,0.0012969970703125,0.0004215240478515625,0.00074005126953125,0.000835418701171875,0.000835418701171875,0.0003948211669921875,0.00138092041015625,0.0123291015625,0.9765625
1314237582,matei-si-diamantele/submissions/1314237582.java,java,1.79,UNKNOWN,UNKNOWN,probability_model_extended,0.859375,MANHATTAN_SCAN,0.0703125,0.072265625,0.0703125,0.005767822265625,0.002410888671875,0.0030975341796875,0.0084228515625,0.03759765625,0.004486083984375,0.003509521484375,0.859375,0.006561279296875
1314237598,matei-si-diamantele/submissions/1314237598.java,java,50.0,SORTED_MANHATTAN,SORTED_MANHATTAN,probability_model,0.419921875,MANHATTAN_SCAN,0.25390625,0.166015625,0.25390625,0.13671875,0.0184326171875,0.004669189453125,0.419921875,0.10595703125,0.056884765625,0.0028228759765625,0.000629425048828125,
1314237633,matei-si-diamantele/submissions/1314237633.java,java,1.79,UNKNOWN,UNKNOWN,probability_model_extended,0.6171875,MANHATTAN_SCAN,0.291015625,0.384765625,0.291015625,0.0186767578125,0.00994873046875,0.00604248046875,0.0068359375,0.027099609375,0.00604248046875,0.00469970703125,0.6171875,0.0128173828125
1314237664,matei-si-diamantele/submissions/1314237664.cpp,cpp,3.57,GREEDY_NEIGHBOR_WALK,GREEDY_NEIGHBOR_WALK,probability_model_extended,0.97265625,UNKNOWN,0.0228271484375,0.3857421875,0.002410888671875,0.00083160400390625,0.0002536773681640625,0.0005035400390625,0.000370025634765625,0.00057220458984375,0.0002880096435546875,0.00083160400390625,0.0228271484375,0.97265625
1314237686,matei-si-diamantele/submissions/1314237686.java,java,3.57,UNKNOWN,UNKNOWN,probability_model_extended,0.98046875,MANHATTAN_SCAN,0.00848388671875,0.946044921875,0.00848388671875,0.00147247314453125,0.00054168701171875,0.000896453857421875,0.000698089599609375,0.00167083740234375,0.000423431396484375,0.000698089599609375,0.98046875,0.003997802734375
1314237710,matei-si-diamantele/submissions/1314237710.cpp,cpp,50.0,MANHATTAN_SCAN,MANHATTAN_SCAN,probability_model,0.494140625,BOUNDING_BOX_SCAN,0.265625,0.228515625,0.494140625,0.03173828125,0.01318359375,0.00799560546875,0.0279541015625,0.0859375,0.265625,0.0279541015625,0.0458984375,
1314237741,matei-si-diamantele/submissions/1314237741.cpp,cpp,41.07,RING_SCAN,RING_SCAN,probability_model,0.4140625,ROW_BOUNDS_SCAN,0.365234375,0.048828125,0.03857421875,0.365234375,0.049560546875,0.007598876953125,0.00811767578125,0.4140625,0.10498046875,0.009765625,0.00066375732421875,
1314237745,matei-si-diamantele/submissions/1314237745.java,java,1.79,MANHATTAN_SCAN,MANHATTAN_SCAN,probability_model_extended,0.4765625,UNKNOWN,0.419921875,0.23046875,0.4765625,0.0184326171875,0.006805419921875,0.00531005859375,0.006805419921875,0.0390625,0.01123046875,0.006011962890625,0.419921875,0.00872802734375
1314237765,matei-si-diamantele/submissions/1314237765.java,java,12.5,DFS_RADIUS,DFS_RADIUS,probability_model,0.56640625,RING_SCAN,0.1845703125,0.3818359375,0.01177978515625,0.02490234375,0.1630859375,0.56640625,0.02490234375,0.1845703125,0.0103759765625,0.006317138671875,0.006317138671875,
1314237818,matei-si-diamantele/submissions/1314237818.java,java,5.36,UNKNOWN,UNKNOWN,probability_model_extended,0.96484375,GREEDY_NEIGHBOR_WALK,0.022705078125,0.79345703125,0.007354736328125,0.00164031982421875,0.0005340576171875,0.001129150390625,0.000682830810546875,0.000774383544921875,0.0004425048828125,0.001129150390625,0.96484375,0.022705078125
1314237848,matei-si-diamantele/submissions/1314237848.java,java,8.93,DFS_RADIUS,DFS_RADIUS,probability_model,0.54296875,BFS_RADIUS,0.2255859375,0.3173828125,0.007720947265625,0.04443359375,0.2255859375,0.54296875,0.016357421875,0.1552734375,0.006011962890625,0.002838134765625,0.000812530517578125,
1314238008,matei-si-diamantele/submissions/1314238008.cpp,cpp,8.93,MANHATTAN_SCAN,MANHATTAN_SCAN,probability_model,0.8828125,ROW_BOUNDS_SCAN,0.056396484375,0.826416015625,0.8828125,0.056396484375,0.0036163330078125,0.00141143798828125,0.0016021728515625,0.01263427734375,0.038818359375,0.00150299072265625,0.0003147125244140625,
1314238011,matei-si-diamantele/submissions/1314238011.cpp,cpp,50.0,MANHATTAN_SCAN,MANHATTAN_SCAN,probability_model,0.8359375,BOUNDING_BOX_SCAN,0.099609375,0.736328125,0.8359375,0.047119140625,0.0024871826171875,0.0015106201171875,0.00182342529296875,0.00927734375,0.099609375,0.0034027099609375,0.0003833770751953125,
1314265677,matei-si-diamantele/submissions/1314265677.c,c,14.29,DFS_RADIUS,DFS_RADIUS,probability_model,0.6640625,BFS_RADIUS,0.1484375,0.515625,0.004486083984375,0.022705078125,0.1484375,0.6640625,0.02001953125,0.130859375,0.00506591796875,0.003936767578125,0.00136566162109375,
1314265771,matei-si-diamantele/submissions/1314265771.c,c,12.5,DFS_RADIUS,DFS_RADIUS,probability_model,0.73828125,BFS_RADIUS,0.11328125,0.625,0.006378173828125,0.028564453125,0.11328125,0.73828125,0.017333984375,0.087890625,0.003631591796875,0.003631591796875,0.00118255615234375,
1323070546,matei-si-diamantele/submissions/1323070546.cpp,cpp,8.93,MANHATTAN_SCAN,MANHATTAN_SCAN,probability_model,0.6171875,BOUNDING_BOX_SCAN,0.330078125,0.287109375,0.6171875,0.00775146484375,0.003448486328125,0.0030364990234375,0.0050048828125,0.00994873046875,0.330078125,0.00775146484375,0.0164794921875,
1323070598,matei-si-diamantele/submissions/1323070598.cpp,cpp,14.29,BOUNDING_BOX_SCAN,BOUNDING_BOX_SCAN,probability_model,0.5625,MANHATTAN_SCAN,0.33984375,0.22265625,0.33984375,0.00750732421875,0.0040283203125,0.0040283203125,0.00750732421875,0.0169677734375,0.5625,0.01318359375,0.046142578125,
1323077370,matei-si-diamantele/submissions/1323077370.cpp,cpp,12.5,DFS_RADIUS,DFS_RADIUS,probability_model,0.470703125,UNKNOWN,0.1962890625,0.2744140625,0.018310546875,0.018310546875,0.072265625,0.470703125,0.0234375,0.134765625,0.020751953125,0.0439453125,0.1962890625,
1323319303,matei-si-diamantele/submissions/1323319303.cpp,cpp,50.0,MANHATTAN_SCAN,MANHATTAN_SCAN,probability_model,0.87109375,ROW_BOUNDS_SCAN,0.0556640625,0.8154296875,0.87109375,0.0556640625,0.003143310546875,0.00115966796875,0.00157928466796875,0.008544921875,0.0556640625,0.001312255859375,0.00021457672119140625,
1323361065,matei-si-diamantele/submissions/1323361065.java,java,50.0,MANHATTAN_SCAN,MANHATTAN_SCAN,probability_model,0.6640625,ROW_BOUNDS_SCAN,0.115234375,0.548828125,0.6640625,0.115234375,0.007354736328125,0.0023956298828125,0.00347900390625,0.08984375,0.115234375,0.00445556640625,0.0003032684326171875,
1323366910,matei-si-diamantele/submissions/1323366910.java,java,50.0,MANHATTAN_SCAN,MANHATTAN_SCAN,manual_gold_or_review,0.8515625,BOUNDING_BOX_SCAN,0.0791015625,0.7724609375,0.8515625,0.048095703125,0.0022430419921875,0.00106048583984375,0.00128173828125,0.01556396484375,0.0791015625,0.0015411376953125,0.000286102294921875,
1323367653,matei-si-diamantele/submissions/1323367653.java,java,50.0,MANHATTAN_SCAN,MANHATTAN_SCAN,probability_model,0.70703125,BOUNDING_BOX_SCAN,0.2021484375,0.5048828125,0.70703125,0.07421875,0.0028839111328125,0.001129150390625,0.00136566162109375,0.0089111328125,0.2021484375,0.003265380859375,0.0003662109375,
1323376756,matei-si-diamantele/submissions/1323376756.cpp,cpp,1.79,BFS_RADIUS,BFS_RADIUS,probability_model,0.6953125,RING_SCAN,0.10693359375,0.58837890625,0.00994873046875,0.02099609375,0.6953125,0.09423828125,0.01275634765625,0.10693359375,0.0238037109375,0.0087890625,0.0269775390625,
1323376847,matei-si-diamantele/submissions/1323376847.cpp,cpp,14.29,BFS_RADIUS,BFS_RADIUS,probability_model,0.75,DFS_RADIUS,0.08984375,0.66015625,0.01068115234375,0.01556396484375,0.75,0.08984375,0.01373291015625,0.06982421875,0.022705078125,0.007354736328125,0.02001953125,
1323377102,matei-si-diamantele/submissions/1323377102.cpp,cpp,50.0,BFS_RADIUS,BFS_RADIUS,probability_model,0.92578125,DFS_RADIUS,0.035888671875,0.889892578125,0.0026092529296875,0.004852294921875,0.92578125,0.035888671875,0.0037841796875,0.0218505859375,0.0029449462890625,0.00051116943359375,0.00051116943359375,
1323389180,matei-si-diamantele/submissions/1323389180.cpp,cpp,3.57,UNKNOWN,UNKNOWN,probability_model_extended,0.9375,GREEDY_NEIGHBOR_WALK,0.046630859375,0.8154296875,0.00811767578125,0.00159454345703125,0.00058746337890625,0.00096893310546875,0.00096893310546875,0.00141143798828125,0.00058746337890625,0.0010986328125,0.9375,0.046630859375
1323400210,matei-si-diamantele/submissions/1323400210.java,java,7.14,RING_SCAN,RING_SCAN,probability_model,0.369140625,MANHATTAN_SCAN,0.173828125,0.1953125,0.173828125,0.0439453125,0.0208740234375,0.01116943359375,0.0208740234375,0.369140625,0.1357421875,0.050048828125,0.173828125,
1323401347,matei-si-diamantele/submissions/1323401347.cpp,cpp,14.29,DFS_RADIUS,DFS_RADIUS,manual_gold_or_review,0.42578125,UNKNOWN,0.201171875,0.224609375,0.039794921875,0.018798828125,0.083984375,0.42578125,0.0240478515625,0.138671875,0.0272216796875,0.039794921875,0.201171875,
