group_id,problem,language,user,score,kept_submission_id,kept_timestamp,removed_submission_id,removed_timestamp,jplag_similarity,same_user,same_score,approved_for_removal,reason
group_00145,gigel-si-sosetele,cpp,user_0172,12.5,1323445293,522683,1323445337,522686,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00145,gigel-si-sosetele,cpp,user_0172,12.5,1323445293,522683,1323445365,522687,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00146,gigel-si-sosetele,cpp,user_0172,46.88,1323446057,522717,1323446120,522720,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00147,gigel-si-sosetele,cpp,user_0177,19.79,1314235936,73,1314235959,75,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00147,gigel-si-sosetele,cpp,user_0177,19.79,1314235936,73,1314235998,77,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00148,gigel-si-sosetele,cpp,user_0184,2.08,1314237791,179,1314237820,180,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00149,gigel-si-sosetele,cpp,user_0187,2.08,1323073911,503968,1323074055,503971,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00150,gigel-si-sosetele,cpp,user_0187,46.88,1323078759,504042,1323079467,504053,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00151,gigel-si-sosetele,cpp,user_0203,40.63,1323445954,522712,1323446447,522735,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00151,gigel-si-sosetele,cpp,user_0203,40.63,1323445954,522712,1323447184,522770,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00152,gigel-si-sosetele,cpp,user_0215,1.04,1314236714,124,1314236789,129,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00153,gigel-si-sosetele,cpp,user_0215,1.04,1314236989,140,1314237176,151,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00153,gigel-si-sosetele,cpp,user_0215,1.04,1314236989,140,1314237331,158,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00153,gigel-si-sosetele,cpp,user_0215,1.04,1314236989,140,1314237352,160,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00154,gigel-si-sosetele,cpp,user_0215,1.04,1314237463,165,1314237625,172,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00154,gigel-si-sosetele,cpp,user_0215,1.04,1314237463,165,1314237636,173,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00154,gigel-si-sosetele,cpp,user_0215,1.04,1314237463,165,1314237656,174,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00155,gigel-si-sosetele,cpp,user_0215,2.08,1314236806,130,1314236831,131,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00156,gigel-si-sosetele,cpp,user_0215,5.21,1314236698,123,1314236820,131,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00156,gigel-si-sosetele,cpp,user_0215,5.21,1314236698,123,1314236906,135,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00157,gigel-si-sosetele,cpp,user_0215,5.21,1314237010,141,1314237017,142,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00157,gigel-si-sosetele,cpp,user_0215,5.21,1314237010,141,1314237027,143,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00157,gigel-si-sosetele,cpp,user_0215,5.21,1314237010,141,1314237071,145,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00157,gigel-si-sosetele,cpp,user_0215,5.21,1314237010,141,1314237098,146,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00157,gigel-si-sosetele,cpp,user_0215,5.21,1314237010,141,1314237104,147,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00157,gigel-si-sosetele,cpp,user_0215,5.21,1314237010,141,1314237113,147,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00157,gigel-si-sosetele,cpp,user_0215,5.21,1314237010,141,1314237122,148,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00157,gigel-si-sosetele,cpp,user_0215,5.21,1314237010,141,1314237131,148,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00157,gigel-si-sosetele,cpp,user_0215,5.21,1314237010,141,1314237191,151,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00157,gigel-si-sosetele,cpp,user_0215,5.21,1314237010,141,1314237361,160,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00158,gigel-si-sosetele,cpp,user_0215,5.21,1314237375,161,1314237397,161,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00158,gigel-si-sosetele,cpp,user_0215,5.21,1314237375,161,1314237416,162,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00158,gigel-si-sosetele,cpp,user_0215,5.21,1314237375,161,1314237423,163,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00158,gigel-si-sosetele,cpp,user_0215,5.21,1314237375,161,1314237446,164,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00158,gigel-si-sosetele,cpp,user_0215,5.21,1314237375,161,1314237470,165,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00158,gigel-si-sosetele,cpp,user_0215,5.21,1314237375,161,1314237534,168,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00158,gigel-si-sosetele,cpp,user_0215,5.21,1314237375,161,1314237555,170,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00158,gigel-si-sosetele,cpp,user_0215,5.21,1314237375,161,1314237574,171,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00158,gigel-si-sosetele,cpp,user_0215,5.21,1314237375,161,1314237585,171,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00158,gigel-si-sosetele,cpp,user_0215,5.21,1314237375,161,1314237600,172,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00159,gigel-si-sosetele,cpp,user_0215,6.25,1314236815,130,1314236849,131,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00159,gigel-si-sosetele,cpp,user_0215,6.25,1314236815,130,1314236895,134,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00160,gigel-si-sosetele,cpp,user_0215,8.33,1314235882,70,1314235986,76,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00160,gigel-si-sosetele,cpp,user_0215,8.33,1314235882,70,1314236084,82,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00160,gigel-si-sosetele,cpp,user_0215,8.33,1314235882,70,1314236098,84,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00161,gigel-si-sosetele,cpp,user_0215,8.33,1314237693,176,1314237773,179,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00162,gigel-si-sosetele,cpp,user_0222,3.13,1391926624,3147801,1391926859,3147805,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00162,gigel-si-sosetele,cpp,user_0222,3.13,1391926624,3147801,1391927136,3147809,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00163,gigel-si-sosetele,cpp,user_0225,3.13,1314235814,67,1314235866,70,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00164,gigel-si-sosetele,cpp,user_0225,46.88,1314236376,102,1314236416,105,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00165,gigel-si-sosetele,cpp,user_0228,46.88,1332764703,1027482,1332764709,1027484,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00166,gigel-si-sosetele,cpp,user_0232,2.08,1314237268,155,1314237382,161,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00167,gigel-si-sosetele,cpp,user_0240,4.17,1332742505,1026722,1332742565,1026723,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00168,gigel-si-sosetele,cpp,user_0247,1.04,1314237750,178,1314237782,179,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00169,gigel-si-sosetele,cpp,user_0258,14.58,1344588479,1579699,1344588560,1579700,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00170,gigel-si-sosetele,cpp,user_0258,46.88,1344588819,1579706,1344610353,1580869,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00171,gigel-si-sosetele,cpp,user_0269,11.46,1378159617,2640163,1378159672,2640169,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00172,gigel-si-sosetele,cpp,user_0269,47.92,1378159654,2640167,1378159678,2640170,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00173,gigel-si-sosetele,cpp,user_0270,2.08,1378119320,2638515,1378119359,2638517,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00174,gigel-si-sosetele,cpp,user_0272,46.88,1378033975,2633962,1378034093,2633968,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00175,gigel-si-sosetele,cpp,user_0282,48.96,1332305438,1009387,1332305719,1009393,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00176,gigel-si-sosetele,cpp,user_0296,2.08,1314236933,136,1314236998,141,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00177,gigel-si-sosetele,java,user_0009,10.42,1323426114,521551,1323426260,521558,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00178,gigel-si-sosetele,java,user_0016,50.0,1314236980,140,1314237003,141,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00178,gigel-si-sosetele,java,user_0016,50.0,1314236980,140,1314237263,155,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00179,gigel-si-sosetele,java,user_0023,1.04,1314237248,155,1314237364,160,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00180,gigel-si-sosetele,java,user_0023,1.04,1314237292,157,1314237326,158,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00181,gigel-si-sosetele,java,user_0027,5.21,1314237609,172,1314237657,174,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00182,gigel-si-sosetele,java,user_0027,6.25,1314236979,140,1314237195,152,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00182,gigel-si-sosetele,java,user_0027,6.25,1314236979,140,1314237771,178,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00182,gigel-si-sosetele,java,user_0027,6.25,1314236979,140,1314237855,183,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00183,gigel-si-sosetele,java,user_0041,46.88,1332621480,1023069,1332621488,1023073,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00184,gigel-si-sosetele,java,user_0045,3.13,1314237726,177,1314237836,181,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00185,gigel-si-sosetele,java,user_0048,46.88,1314236313,99,1314236438,106,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00186,gigel-si-sosetele,java,user_0050,6.25,1323367810,518553,1323368532,518580,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00186,gigel-si-sosetele,java,user_0050,6.25,1323367810,518553,1323370083,518627,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00187,gigel-si-sosetele,java,user_0072,3.13,1314237077,145,1314237447,164,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00188,gigel-si-sosetele,java,user_0076,1.04,1344637138,1581693,1344637177,1581696,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00189,gigel-si-sosetele,java,user_0076,2.08,1344636972,1581681,1344637038,1581686,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00190,gigel-si-sosetele,java,user_0081,15.63,1314237544,169,1314237570,171,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00191,gigel-si-sosetele,java,user_0084,1.04,1314235484,53,1314236094,83,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00192,gigel-si-sosetele,java,user_0084,3.13,1314236121,85,1314236150,87,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00193,gigel-si-sosetele,java,user_0097,14.58,1323450466,522965,1323450489,522966,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00194,gigel-si-sosetele,java,user_0105,46.88,1323449282,522884,1323449323,522887,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00195,gigel-si-sosetele,java,user_0116,2.08,1314236385,103,1314236503,110,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00196,gigel-si-sosetele,java,user_0131,12.5,1314236122,86,1314236587,117,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00197,gigel-si-sosetele,java,user_0136,2.08,1314236736,125,1314236774,127,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00198,gigel-si-sosetele,java,user_0138,12.5,1332712226,1025481,1332712258,1025482,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00199,gigel-si-sosetele,java,user_0141,2.08,1314237234,154,1314237260,155,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00200,gigel-si-sosetele,java,user_0146,14.58,1314236990,140,1314237070,145,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00201,gigel-si-sosetele,java,user_0152,47.92,1323075618,503995,1323080111,504062,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00202,gigel-si-sosetele,java,user_0157,12.5,1314237699,176,1314237780,179,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00202,gigel-si-sosetele,java,user_0157,12.5,1314237699,176,1314237813,180,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00203,gigel-si-sosetele,java,user_0160,1.04,1314236897,134,1314236982,140,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00204,gigel-si-sosetele,java,user_0168,1.04,1314237584,171,1314237807,180,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00205,gigel-si-sosetele,java,user_0171,8.33,1314237630,173,1314237683,175,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00206,gigel-si-sosetele,java,user_0173,12.5,1314235859,69,1314235920,72,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00207,gigel-si-sosetele,java,user_0174,5.21,1333805417,1077824,1333805428,1077826,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00208,gigel-si-sosetele,java,user_0180,12.5,1323451800,523029,1323451835,523030,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00209,gigel-si-sosetele,java,user_0182,46.88,1314235027,37,1314236087,83,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00210,gigel-si-sosetele,java,user_0190,46.88,1332392159,1013835,1332398750,1014056,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00211,gigel-si-sosetele,java,user_0206,13.54,1314237814,180,1314238139,252,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00211,gigel-si-sosetele,java,user_0206,13.54,1314237814,180,1314238147,254,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00212,gigel-si-sosetele,java,user_0207,5.21,1344600007,1580090,1344613861,1580955,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00213,gigel-si-sosetele,java,user_0208,4.17,1323432707,521952,1323432814,521964,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00214,gigel-si-sosetele,java,user_0209,33.33,1314235844,69,1314236183,90,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00215,gigel-si-sosetele,java,user_0213,1.04,1314237277,156,1314237532,168,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00216,gigel-si-sosetele,java,user_0218,1.04,1314236193,90,1314236288,97,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00217,gigel-si-sosetele,java,user_0227,1.04,1314234942,34,1314235248,44,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00218,gigel-si-sosetele,java,user_0229,9.38,1314237146,149,1314237279,156,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00219,gigel-si-sosetele,java,user_0234,8.33,1314237004,141,1314237166,150,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00220,gigel-si-sosetele,java,user_0234,8.33,1314237655,174,1314237742,178,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00221,gigel-si-sosetele,java,user_0250,50.0,1314236852,132,1314237211,152,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00222,gigel-si-sosetele,java,user_0264,12.5,1378159089,2640108,1378159110,2640110,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00222,gigel-si-sosetele,java,user_0264,12.5,1378159089,2640108,1378159141,2640113,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00222,gigel-si-sosetele,java,user_0264,12.5,1378159089,2640108,1378159179,2640116,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00223,gigel-si-sosetele,java,user_0264,12.5,1378159214,2640119,1378159258,2640123,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00223,gigel-si-sosetele,java,user_0264,12.5,1378159214,2640119,1378159278,2640126,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00223,gigel-si-sosetele,java,user_0264,12.5,1378159214,2640119,1378159313,2640130,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00223,gigel-si-sosetele,java,user_0264,12.5,1378159214,2640119,1378159340,2640132,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00224,gigel-si-sosetele,java,user_0274,12.5,1391935440,3148053,1391935455,3148054,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00225,gigel-si-sosetele,java,user_0289,11.46,1314235960,75,1314236041,80,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00226,gigel-si-sosetele,java,user_0291,46.88,1314236314,99,1314236339,100,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00227,gigel-si-sosetele,java,user_0291,46.88,1314236487,109,1314236601,117,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00228,gigel-si-sosetele,java,user_0305,3.13,1314237294,157,1314237527,168,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00229,gigel-si-sosetele,java,user_0307,11.46,1314237150,149,1314237187,151,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00230,gigel-si-sosetele,java,user_0307,11.46,1314237675,174,1314237688,175,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00231,gigel-si-sosetele,java,user_0311,1.04,1314236600,117,1314236733,125,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00232,gigel-si-sosetele,java,user_0311,1.04,1314236794,129,1314236824,131,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00233,gigel-si-sosetele,java,user_0316,50.0,1391935200,3148032,1391935316,3148042,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00234,gigel-si-sosetele,java,user_0321,14.58,1378121015,2638697,1378121021,2638699,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00235,gigel-si-sosetele,java,user_0338,3.13,1314236271,95,1314236527,112,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00236,gigel-si-sosetele,java,user_0339,1.04,1314237715,177,1314237815,180,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00237,gigel-si-telefonul,cpp,user_0003,25.0,1323386957,519683,1323387090,519688,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00238,gigel-si-telefonul,cpp,user_0004,7.5,1314235971,75,1314236148,87,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00238,gigel-si-telefonul,cpp,user_0004,7.5,1314235971,75,1314236238,93,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00239,gigel-si-telefonul,cpp,user_0004,7.5,1314237066,145,1314237184,151,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00239,gigel-si-telefonul,cpp,user_0004,7.5,1314237066,145,1314237623,172,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00240,gigel-si-telefonul,cpp,user_0006,42.5,1323427765,521631,1323429397,521689,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00240,gigel-si-telefonul,cpp,user_0006,42.5,1323427765,521631,1323429954,521709,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00241,gigel-si-telefonul,cpp,user_0014,50.0,1323427973,521643,1323427996,521644,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00242,gigel-si-telefonul,cpp,user_0018,7.5,1323427658,521625,1323427691,521627,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00242,gigel-si-telefonul,cpp,user_0018,7.5,1323427658,521625,1323431836,521845,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00242,gigel-si-telefonul,cpp,user_0018,7.5,1323427658,521625,1323431948,521858,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00243,gigel-si-telefonul,cpp,user_0018,25.0,1323432495,521922,1323432510,521923,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00244,gigel-si-telefonul,cpp,user_0018,25.0,1323432665,521946,1323432739,521955,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00245,gigel-si-telefonul,cpp,user_0019,25.0,1332755677,1026925,1332755933,1026935,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00246,gigel-si-telefonul,cpp,user_0026,42.5,1332757506,1026987,1332757636,1026992,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00246,gigel-si-telefonul,cpp,user_0026,42.5,1332757506,1026987,1332757801,1026997,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00247,gigel-si-telefonul,cpp,user_0038,25.0,1342820510,1502246,1342820556,1502248,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00247,gigel-si-telefonul,cpp,user_0038,25.0,1342820510,1502246,1342820606,1502249,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00248,gigel-si-telefonul,cpp,user_0045,50.0,1332183204,1003609,1332199818,1004090,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00249,gigel-si-telefonul,cpp,user_0049,30.0,1332757327,1026981,1332757584,1026990,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00250,gigel-si-telefonul,cpp,user_0049,35.0,1332758186,1027009,1332758274,1027012,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00250,gigel-si-telefonul,cpp,user_0049,35.0,1332758186,1027009,1332758308,1027013,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00251,gigel-si-telefonul,cpp,user_0062,17.5,1408569671,3698490,1408569709,3698492,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00252,gigel-si-telefonul,cpp,user_0078,2.5,1314236081,82,1314236104,84,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00253,gigel-si-telefonul,cpp,user_0078,5.0,1314236007,78,1314236034,80,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00253,gigel-si-telefonul,cpp,user_0078,5.0,1314236007,78,1314236196,91,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00254,gigel-si-telefonul,cpp,user_0078,20.0,1314237405,162,1314237429,163,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00255,gigel-si-telefonul,cpp,user_0078,22.5,1314237768,178,1314237787,179,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00256,gigel-si-telefonul,cpp,user_0078,45.0,1314237519,168,1314237557,170,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00256,gigel-si-telefonul,cpp,user_0078,45.0,1314237519,168,1314237716,177,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00256,gigel-si-telefonul,cpp,user_0078,45.0,1314237519,168,1314237808,180,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00257,gigel-si-telefonul,cpp,user_0079,25.0,1408485379,3695311,1408485954,3695320,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00258,gigel-si-telefonul,cpp,user_0080,25.0,1408519031,3696516,1408519251,3696523,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00258,gigel-si-telefonul,cpp,user_0080,25.0,1408519031,3696516,1408519319,3696525,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00258,gigel-si-telefonul,cpp,user_0080,25.0,1408519031,3696516,1408519493,3696530,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00258,gigel-si-telefonul,cpp,user_0080,25.0,1408519031,3696516,1408519524,3696532,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00259,gigel-si-telefonul,cpp,user_0083,25.0,1391864011,3145323,1391864034,3145325,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00259,gigel-si-telefonul,cpp,user_0083,25.0,1391864011,3145323,1391864040,3145326,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00260,gigel-si-telefonul,cpp,user_0092,2.5,1314236735,125,1314236746,126,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00261,gigel-si-telefonul,cpp,user_0093,25.0,1408435063,3692771,1408435073,3692772,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00262,gigel-si-telefonul,cpp,user_0093,25.0,1408435214,3692801,1408435238,3692804,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00263,gigel-si-telefonul,cpp,user_0099,25.0,1391836330,3143914,1391836567,3143921,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00263,gigel-si-telefonul,cpp,user_0099,25.0,1391836330,3143914,1391836611,3143922,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00264,gigel-si-telefonul,cpp,user_0101,10.0,1378093199,2637003,1378093326,2637007,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00265,gigel-si-telefonul,cpp,user_0104,45.0,1378158787,2640081,1378158909,2640092,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00266,gigel-si-telefonul,cpp,user_0106,5.0,1378159543,2640155,1378159550,2640155,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00267,gigel-si-telefonul,cpp,user_0109,50.0,1408564202,3698282,1408571126,3698681,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00268,gigel-si-telefonul,cpp,user_0110,22.5,1408525900,3696785,1408525923,3696786,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00269,gigel-si-telefonul,cpp,user_0130,5.0,1323405258,520636,1323405345,520650,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00270,gigel-si-telefonul,cpp,user_0130,40.0,1323405388,520657,1323405398,520659,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00271,gigel-si-telefonul,cpp,user_0139,2.5,1408462797,3694316,1408462803,3694317,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00272,gigel-si-telefonul,cpp,user_0139,25.0,1408462847,3694335,1408462855,3694337,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00273,gigel-si-telefonul,cpp,user_0152,22.5,1391778985,3141200,1391778995,3141201,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00274,gigel-si-telefonul,cpp,user_0156,2.5,1408512846,3696439,1408513125,3696440,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00275,gigel-si-telefonul,cpp,user_0166,50.0,1314225955,-779,1314225959,-777,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00276,gigel-si-telefonul,cpp,user_0170,22.5,1408526498,3696812,1408526748,3696823,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00277,gigel-si-telefonul,cpp,user_0172,22.5,1314236469,108,1314236615,118,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00277,gigel-si-telefonul,cpp,user_0172,22.5,1314236469,108,1314236747,126,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
