problem,language,report,first_file,second_file,first_submission_id,second_submission_id,avg_similarity,avg_percent,max_similarity,max_percent,maximum_length,longest_match,is_exact_avg_100,is_max_100
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314237299.cpp,1314237549.cpp,1314237299,1314237549,0.8780487804878049,87.804878,0.9,90.0,64.0,30.0,False,False
matei-si-diamantele,java,matei-si-diamantele_java.jplag,1332615936.java,1314234907.java,1332615936,1314234907,0.8780487804878049,87.804878,0.8823529411764706,88.235294,104.0,90.0,False,False
matei-si-diamantele,java,matei-si-diamantele_java.jplag,1332616033.java,1314234907.java,1332616033,1314234907,0.8780487804878049,87.804878,0.8823529411764706,88.235294,104.0,90.0,False,False
matei-si-diamantele,java,matei-si-diamantele_java.jplag,1361701961.java,1314234907.java,1361701961,1314234907,0.8780487804878049,87.804878,0.8823529411764706,88.235294,104.0,90.0,False,False
matei-si-diamantele,java,matei-si-diamantele_java.jplag,1314235938.java,1314237409.java,1314235938,1314237409,0.8778625954198473,87.78626,0.8984375,89.84375,135.0,94.0,False,False
matei-si-diamantele,java,matei-si-diamantele_java.jplag,1314235938.java,1314237486.java,1314235938,1314237486,0.8778625954198473,87.78626,0.8984375,89.84375,135.0,94.0,False,False
matei-si-diamantele,java,matei-si-diamantele_java.jplag,1314235938.java,1314237582.java,1314235938,1314237582,0.8778625954198473,87.78626,0.8984375,89.84375,135.0,94.0,False,False
matei-si-diamantele,java,matei-si-diamantele_java.jplag,1314235938.java,1314237619.java,1314235938,1314237619,0.8778625954198473,87.78626,0.8984375,89.84375,135.0,94.0,False,False
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314236369.java,1314237545.java,1314236369,1314237545,0.8778280542986425,87.782805,0.9238095238095239,92.380952,117.0,80.0,False,False
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314236369.java,1314237790.java,1314236369,1314237790,0.8778280542986425,87.782805,0.9238095238095239,92.380952,117.0,80.0,False,False
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1323396483.cpp,1323396324.cpp,1323396483,1323396324,0.8776978417266187,87.769784,0.9384615384615385,93.846154,75.0,61.0,False,False
gigel-si-raspandirea-vestilor,java,gigel-si-raspandirea-vestilor_java.jplag,1323451361.java,1314235879.java,1323451361,1314235879,0.8775510204081632,87.755102,0.8896551724137931,88.965517,150.0,52.0,False,False
gigel-si-telefonul,java,gigel-si-telefonul_java.jplag,1323453456.java,1323453822.java,1323453456,1323453822,0.8773584905660378,87.735849,0.8857142857142857,88.571429,108.0,93.0,False,False
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314237004.java,1314237476.java,1314237004,1314237476,0.8770491803278688,87.704918,0.963963963963964,96.396396,134.0,70.0,False,False
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314237166.java,1314237476.java,1314237166,1314237476,0.8770491803278688,87.704918,0.963963963963964,96.396396,134.0,70.0,False,False
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1323398301.java,1314237135.java,1323398301,1314237135,0.8770053475935828,87.700535,0.9010989010989011,90.10989,97.0,58.0,False,False
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1323447535.cpp,1323447453.cpp,1323447535,1323447453,0.8770053475935828,87.700535,0.8817204301075269,88.172043,95.0,82.0,False,False
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1323447679.cpp,1323447453.cpp,1323447679,1323447453,0.8770053475935828,87.700535,0.8817204301075269,88.172043,95.0,82.0,False,False
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314237459.cpp,1314237422.cpp,1314237459,1314237422,0.8769230769230769,87.692308,0.95,95.0,71.0,57.0,False,False
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314237459.cpp,1314237497.cpp,1314237459,1314237497,0.8769230769230769,87.692308,0.95,95.0,71.0,57.0,False,False
gigel-si-raspandirea-vestilor,cpp,gigel-si-raspandirea-vestilor_cpp.jplag,1333804612.cpp,1333777537.cpp,1333804612,1333777537,0.8768768768768769,87.687688,0.9240506329113924,92.405063,176.0,127.0,False,False
gigel-si-raspandirea-vestilor,cpp,gigel-si-raspandirea-vestilor_cpp.jplag,1333804612.cpp,1333777542.cpp,1333804612,1333777542,0.8768768768768769,87.687688,0.9240506329113924,92.405063,176.0,127.0,False,False
gigel-si-raspandirea-vestilor,cpp,gigel-si-raspandirea-vestilor_cpp.jplag,1333804612.cpp,1333804486.cpp,1333804612,1333804486,0.8768768768768769,87.687688,0.9240506329113924,92.405063,176.0,127.0,False,False
gigel-si-raspandirea-vestilor,cpp,gigel-si-raspandirea-vestilor_cpp.jplag,1333804612.cpp,1333804494.cpp,1333804612,1333804494,0.8768768768768769,87.687688,0.9240506329113924,92.405063,176.0,127.0,False,False
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1323456221.cpp,1323456410.cpp,1323456221,1323456410,0.8767123287671232,87.671233,0.9142857142857143,91.428571,39.0,32.0,False,False
cutiile-magice,cpp,cutiile-magice_cpp.jplag,1314236419.cpp,1314236035.cpp,1314236419,1314236035,0.8767123287671232,87.671233,0.8888888888888888,88.888889,38.0,32.0,False,False
cutiile-magice,cpp,cutiile-magice_cpp.jplag,1314236419.cpp,1314236075.cpp,1314236419,1314236075,0.8767123287671232,87.671233,0.8888888888888888,88.888889,38.0,32.0,False,False
matei-si-diamantele,java,matei-si-diamantele_java.jplag,1391933898.java,1391933787.java,1391933898,1391933787,0.8765957446808511,87.659574,0.911504424778761,91.150442,123.0,67.0,False,False
cutiile-magice,java,cutiile-magice_java.jplag,1323451194.java,1314236083.java,1323451194,1314236083,0.8765957446808511,87.659574,0.8956521739130435,89.565217,121.0,74.0,False,False
gigel-si-raspandirea-vestilor,java,gigel-si-raspandirea-vestilor_java.jplag,1378118090.java,1391832580.java,1378118090,1391832580,0.8765957446808511,87.659574,0.8879310344827587,88.793103,120.0,74.0,False,False
gigel-si-raspandirea-vestilor,java,gigel-si-raspandirea-vestilor_java.jplag,1378118090.java,1391934408.java,1378118090,1391934408,0.8765957446808511,87.659574,0.8879310344827587,88.793103,120.0,88.0,False,False
gigel-si-raspandirea-vestilor,java,gigel-si-raspandirea-vestilor_java.jplag,1378121500.java,1391832580.java,1378121500,1391832580,0.8765957446808511,87.659574,0.8879310344827587,88.793103,120.0,74.0,False,False
gigel-si-raspandirea-vestilor,java,gigel-si-raspandirea-vestilor_java.jplag,1378121500.java,1391934408.java,1378121500,1391934408,0.8765957446808511,87.659574,0.8879310344827587,88.793103,120.0,88.0,False,False
gigel-si-raspandirea-vestilor,java,gigel-si-raspandirea-vestilor_java.jplag,1378121512.java,1391832580.java,1378121512,1391832580,0.8765957446808511,87.659574,0.8879310344827587,88.793103,120.0,74.0,False,False
gigel-si-raspandirea-vestilor,java,gigel-si-raspandirea-vestilor_java.jplag,1378121512.java,1391934408.java,1378121512,1391934408,0.8765957446808511,87.659574,0.8879310344827587,88.793103,120.0,88.0,False,False
gigel-si-raspandirea-vestilor,java,gigel-si-raspandirea-vestilor_java.jplag,1391942133.java,1391934408.java,1391942133,1391934408,0.8765957446808511,87.659574,0.8879310344827587,88.793103,120.0,67.0,False,False
gigel-si-raspandirea-vestilor,java,gigel-si-raspandirea-vestilor_java.jplag,1408526447.java,1391934408.java,1408526447,1391934408,0.8765957446808511,87.659574,0.8879310344827587,88.793103,120.0,67.0,False,False
matei-si-diamantele,java,matei-si-diamantele_java.jplag,1344603953.java,1344604177.java,1344603953,1344604177,0.8764044943820225,87.640449,0.9212598425196851,92.125984,141.0,65.0,False,False
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1391901507.cpp,1391901542.cpp,1391901507,1391901542,0.8762886597938144,87.628866,0.8947368421052632,89.473684,100.0,65.0,False,False
matei-si-diamantele,java,matei-si-diamantele_java.jplag,1332615936.java,1314184660.java,1332615936,1314184660,0.8761904761904762,87.619048,0.9019607843137255,90.196078,109.0,63.0,False,False
matei-si-diamantele,java,matei-si-diamantele_java.jplag,1332616033.java,1314184660.java,1332616033,1314184660,0.8761904761904762,87.619048,0.9019607843137255,90.196078,109.0,63.0,False,False
matei-si-diamantele,java,matei-si-diamantele_java.jplag,1361701961.java,1314184660.java,1361701961,1314184660,0.8761904761904762,87.619048,0.9019607843137255,90.196078,109.0,63.0,False,False
gigel-si-telefonul,java,gigel-si-telefonul_java.jplag,1392018875.java,1408570686.java,1392018875,1408570686,0.8761061946902655,87.610619,0.8839285714285714,88.392857,115.0,58.0,False,False
gigel-si-telefonul,cpp,gigel-si-telefonul_cpp.jplag,1323427658.cpp,1323432379.cpp,1323427658,1323432379,0.8759124087591241,87.591241,0.9090909090909091,90.909091,72.0,23.0,False,False
gigel-si-telefonul,cpp,gigel-si-telefonul_cpp.jplag,1323427691.cpp,1323432379.cpp,1323427691,1323432379,0.8759124087591241,87.591241,0.9090909090909091,90.909091,72.0,23.0,False,False
gigel-si-telefonul,cpp,gigel-si-telefonul_cpp.jplag,1323431836.cpp,1323432379.cpp,1323431836,1323432379,0.8759124087591241,87.591241,0.9090909090909091,90.909091,72.0,23.0,False,False
gigel-si-telefonul,cpp,gigel-si-telefonul_cpp.jplag,1323431948.cpp,1323432379.cpp,1323431948,1323432379,0.8759124087591241,87.591241,0.9090909090909091,90.909091,72.0,23.0,False,False
cutiile-magice,java,cutiile-magice_java.jplag,1314236488.java,1314237678.java,1314236488,1314237678,0.8758169934640523,87.581699,0.9305555555555556,93.055556,82.0,67.0,False,False
cutiile-magice,java,cutiile-magice_java.jplag,1314236488.java,1314237834.java,1314236488,1314237834,0.8758169934640523,87.581699,0.9305555555555556,93.055556,82.0,67.0,False,False
cutiile-magice,java,cutiile-magice_java.jplag,1314236488.java,1314237850.java,1314236488,1314237850,0.8758169934640523,87.581699,0.9305555555555556,93.055556,82.0,67.0,False,False
cutiile-magice,java,cutiile-magice_java.jplag,1332755103.java,1314236585.java,1332755103,1314236585,0.8758169934640523,87.581699,0.881578947368421,88.157895,78.0,67.0,False,False
cutiile-magice,java,cutiile-magice_java.jplag,1332755103.java,1314237805.java,1332755103,1314237805,0.8758169934640523,87.581699,0.881578947368421,88.157895,78.0,67.0,False,False
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314236333.java,1314235905.java,1314236333,1314235905,0.8755760368663594,87.557604,0.9134615384615384,91.346154,114.0,69.0,False,False
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314235454.java,1314235859.java,1314235454,1314235859,0.875,87.5,1.0,100.0,127.0,82.0,False,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314235454.java,1314235920.java,1314235454,1314235920,0.875,87.5,1.0,100.0,127.0,82.0,False,True
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1332720002.cpp,1323450618.cpp,1332720002,1323450618,0.875,87.5,0.9545454545454546,95.454545,27.0,21.0,False,False
gigel-si-raspandirea-vestilor,cpp,gigel-si-raspandirea-vestilor_cpp.jplag,1408570292.cpp,1408590179.cpp,1408570292,1408590179,0.875,87.5,0.9459459459459459,94.594595,44.0,35.0,False,False
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314235116.java,1314236672.java,1314235116,1314236672,0.875,87.5,0.9423076923076923,94.230769,121.0,77.0,False,False
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314236369.java,1314237052.java,1314236369,1314237052,0.875,87.5,0.9333333333333333,93.333333,120.0,65.0,False,False
gigel-si-raspandirea-vestilor,java,gigel-si-raspandirea-vestilor_java.jplag,1314235642.java,1314235992.java,1314235642,1314235992,0.875,87.5,0.9083969465648855,90.839695,142.0,84.0,False,False
gigel-si-telefonul,cpp,gigel-si-telefonul_cpp.jplag,1408486147.cpp,1408486537.cpp,1408486147,1408486537,0.875,87.5,0.9032258064516129,90.322581,34.0,15.0,False,False
gigel-si-telefonul,cpp,gigel-si-telefonul_cpp.jplag,1408486147.cpp,1408487459.cpp,1408486147,1408487459,0.875,87.5,0.9032258064516129,90.322581,34.0,15.0,False,False
matei-si-diamantele,java,matei-si-diamantele_java.jplag,1323422331.java,1314235028.java,1323422331,1314235028,0.875,87.5,0.8936170212765957,89.361702,99.0,58.0,False,False
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1332688398.cpp,1332687031.cpp,1332688398,1332687031,0.875,87.5,0.8860759493670886,88.607595,82.0,70.0,False,False
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1332688398.cpp,1332687364.cpp,1332688398,1332687364,0.875,87.5,0.8860759493670886,88.607595,82.0,70.0,False,False
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314237114.java,1314236873.java,1314237114,1314236873,0.875,87.5,0.8842105263157894,88.421053,98.0,75.0,False,False
cutiile-magice,java,cutiile-magice_java.jplag,1314236015.java,1332729229.java,1314236015,1332729229,0.875,87.5,0.875,87.5,97.0,68.0,False,False
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314235975.java,1314235894.java,1314235975,1314235894,0.8745762711864407,87.457627,0.8775510204081632,87.755102,149.0,76.0,False,False
matei-si-diamantele,java,matei-si-diamantele_java.jplag,1314236971.java,1314237409.java,1314236971,1314237409,0.8745247148288974,87.452471,0.8914728682170543,89.147287,135.0,94.0,False,False
matei-si-diamantele,java,matei-si-diamantele_java.jplag,1314236971.java,1314237486.java,1314236971,1314237486,0.8745247148288974,87.452471,0.8914728682170543,89.147287,135.0,94.0,False,False
matei-si-diamantele,java,matei-si-diamantele_java.jplag,1314236971.java,1314237582.java,1314236971,1314237582,0.8745247148288974,87.452471,0.8914728682170543,89.147287,135.0,94.0,False,False
matei-si-diamantele,java,matei-si-diamantele_java.jplag,1314236971.java,1314237619.java,1314236971,1314237619,0.8745247148288974,87.452471,0.8914728682170543,89.147287,135.0,94.0,False,False
matei-si-diamantele,java,matei-si-diamantele_java.jplag,1332549435.java,1361807834.java,1332549435,1361807834,0.8744186046511628,87.44186,0.912621359223301,91.262136,113.0,58.0,False,False
matei-si-diamantele,java,matei-si-diamantele_java.jplag,1392016149.java,1361807834.java,1392016149,1361807834,0.8744186046511628,87.44186,0.912621359223301,91.262136,113.0,58.0,False,False
matei-si-diamantele,java,matei-si-diamantele_java.jplag,1361718241.java,1391933713.java,1361718241,1391933713,0.8744186046511628,87.44186,0.8785046728971962,87.850467,109.0,67.0,False,False
matei-si-diamantele,java,matei-si-diamantele_java.jplag,1361718241.java,1391934043.java,1361718241,1391934043,0.8744186046511628,87.44186,0.8785046728971962,87.850467,109.0,67.0,False,False
gigel-si-telefonul,cpp,gigel-si-telefonul_cpp.jplag,1408571052.cpp,1408571039.cpp,1408571052,1408571039,0.8741721854304636,87.417219,0.8918918918918919,89.189189,78.0,54.0,False,False
cutiile-magice,java,cutiile-magice_java.jplag,1314236668.java,1314236866.java,1314236668,1314236866,0.8741721854304636,87.417219,0.88,88.0,77.0,66.0,False,False
cutiile-magice,java,cutiile-magice_java.jplag,1323426563.java,1314236866.java,1323426563,1314236866,0.8741721854304636,87.417219,0.88,88.0,77.0,66.0,False,False
cutiile-magice,java,cutiile-magice_java.jplag,1332728738.java,1314236866.java,1332728738,1314236866,0.8741721854304636,87.417219,0.88,88.0,77.0,66.0,False,False
cutiile-magice,java,cutiile-magice_java.jplag,1332760961.java,1314236866.java,1332760961,1314236866,0.8741721854304636,87.417219,0.88,88.0,77.0,66.0,False,False
matei-si-diamantele,java,matei-si-diamantele_java.jplag,1314234743.java,1332619959.java,1314234743,1332619959,0.8737864077669902,87.378641,0.9183673469387755,91.836735,109.0,78.0,False,False
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314237334.java,1314237556.java,1314237334,1314237556,0.8737864077669902,87.378641,0.8737864077669902,87.378641,104.0,80.0,False,False
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314237334.java,1314237634.java,1314237334,1314237634,0.8737864077669902,87.378641,0.8737864077669902,87.378641,104.0,80.0,False,False
matei-si-diamantele,java,matei-si-diamantele_java.jplag,1314234907.java,1323425617.java,1314234907,1323425617,0.8737864077669902,87.378641,0.8737864077669902,87.378641,104.0,66.0,False,False
cutiile-magice,java,cutiile-magice_java.jplag,1332755103.java,1332591100.java,1332755103,1332591100,0.8735632183908046,87.356322,1.0,100.0,99.0,67.0,False,True
gigel-si-raspandirea-vestilor,java,gigel-si-raspandirea-vestilor_java.jplag,1314234718.java,1314234532.java,1314234718,1314234532,0.8735632183908046,87.356322,0.8837209302325582,88.372093,133.0,58.0,False,False
gigel-si-raspandirea-vestilor,java,gigel-si-raspandirea-vestilor_java.jplag,1378159363.java,1378118090.java,1378159363,1378118090,0.8733624454148472,87.336245,0.8849557522123894,88.495575,117.0,67.0,False,False
gigel-si-raspandirea-vestilor,java,gigel-si-raspandirea-vestilor_java.jplag,1378159363.java,1378121500.java,1378159363,1378121500,0.8733624454148472,87.336245,0.8849557522123894,88.495575,117.0,67.0,False,False
gigel-si-raspandirea-vestilor,java,gigel-si-raspandirea-vestilor_java.jplag,1378159363.java,1378121512.java,1378159363,1378121512,0.8733624454148472,87.336245,0.8849557522123894,88.495575,117.0,67.0,False,False
gigel-si-telefonul,java,gigel-si-telefonul_java.jplag,1323453456.java,1323453816.java,1323453456,1323453816,0.8732394366197183,87.323944,0.8857142857142857,88.571429,109.0,82.0,False,False
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314236955.java,1314237231.java,1314236955,1314237231,0.8730964467005076,87.309645,0.8865979381443299,88.659794,101.0,77.0,False,False
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1344637656.cpp,1344637576.cpp,1344637656,1344637576,0.873015873015873,87.301587,1.0,100.0,72.0,55.0,False,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1344637656.cpp,1344637589.cpp,1344637656,1344637589,0.873015873015873,87.301587,1.0,100.0,72.0,55.0,False,True
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1344637656.cpp,1344637646.cpp,1344637656,1344637646,0.873015873015873,87.301587,1.0,100.0,72.0,55.0,False,True
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1391827960.java,1391827997.java,1391827960,1391827997,0.873015873015873,87.301587,0.9401709401709402,94.017094,136.0,110.0,False,False
gigel-si-telefonul,cpp,gigel-si-telefonul_cpp.jplag,1323427238.cpp,1323432645.cpp,1323427238,1323432645,0.873015873015873,87.301587,0.9166666666666666,91.666667,67.0,35.0,False,False
gigel-si-telefonul,cpp,gigel-si-telefonul_cpp.jplag,1323427238.cpp,1323432665.cpp,1323427238,1323432665,0.873015873015873,87.301587,0.9166666666666666,91.666667,67.0,35.0,False,False
gigel-si-telefonul,cpp,gigel-si-telefonul_cpp.jplag,1323427238.cpp,1323432739.cpp,1323427238,1323432739,0.873015873015873,87.301587,0.9166666666666666,91.666667,67.0,35.0,False,False
gigel-si-raspandirea-vestilor,cpp,gigel-si-raspandirea-vestilor_cpp.jplag,1333804621.cpp,1333777537.cpp,1333804621,1333777537,0.8727272727272727,87.272727,0.9290322580645162,92.903226,176.0,127.0,False,False
gigel-si-raspandirea-vestilor,cpp,gigel-si-raspandirea-vestilor_cpp.jplag,1333804621.cpp,1333777542.cpp,1333804621,1333777542,0.8727272727272727,87.272727,0.9290322580645162,92.903226,176.0,127.0,False,False
gigel-si-raspandirea-vestilor,cpp,gigel-si-raspandirea-vestilor_cpp.jplag,1333804621.cpp,1333804486.cpp,1333804621,1333804486,0.8727272727272727,87.272727,0.9290322580645162,92.903226,176.0,127.0,False,False
gigel-si-raspandirea-vestilor,cpp,gigel-si-raspandirea-vestilor_cpp.jplag,1333804621.cpp,1333804494.cpp,1333804621,1333804494,0.8727272727272727,87.272727,0.9290322580645162,92.903226,176.0,127.0,False,False
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314236674.java,1314237240.java,1314236674,1314237240,0.8725868725868726,87.258687,0.889763779527559,88.976378,133.0,72.0,False,False
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314236674.java,1314237373.java,1314236674,1314237373,0.8725868725868726,87.258687,0.889763779527559,88.976378,133.0,72.0,False,False
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1323398364.java,1323398262.java,1323398364,1323398262,0.8725490196078431,87.254902,0.956989247311828,95.698925,112.0,61.0,False,False
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1391827960.java,1391935380.java,1391827960,1391935380,0.8724279835390947,87.242798,0.905982905982906,90.598291,127.0,74.0,False,False
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1323398364.java,1314237114.java,1323398364,1314237114,0.8723404255319149,87.234043,0.8817204301075269,88.172043,96.0,58.0,False,False
matei-si-diamantele,java,matei-si-diamantele_java.jplag,1314236550.java,1314236973.java,1314236550,1314236973,0.8721804511278195,87.218045,0.943089430894309,94.308943,144.0,102.0,False,False
matei-si-diamantele,java,matei-si-diamantele_java.jplag,1314237112.java,1361807834.java,1314237112,1361807834,0.8720379146919431,87.203791,0.9292929292929293,92.929293,113.0,58.0,False,False
matei-si-diamantele,java,matei-si-diamantele_java.jplag,1314237213.java,1323361065.java,1314237213,1323361065,0.8720379146919431,87.203791,0.9108910891089109,91.089109,111.0,63.0,False,False
matei-si-diamantele,java,matei-si-diamantele_java.jplag,1323367653.java,1323361065.java,1323367653,1323361065,0.8720379146919431,87.203791,0.9108910891089109,91.089109,111.0,63.0,False,False
matei-si-diamantele,java,matei-si-diamantele_java.jplag,1323425617.java,1314184660.java,1323425617,1314184660,0.8720379146919431,87.203791,0.8932038834951457,89.320388,109.0,63.0,False,False
cutiile-magice,java,cutiile-magice_java.jplag,1314237016.java,1314237428.java,1314237016,1314237428,0.8717948717948718,87.179487,0.9577464788732394,95.774648,86.0,68.0,False,False
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314236123.cpp,1314237387.cpp,1314236123,1314237387,0.8717948717948718,87.179487,0.918918918918919,91.891892,83.0,40.0,False,False
cutiile-magice,cpp,cutiile-magice_cpp.jplag,1314236490.cpp,1314237139.cpp,1314236490,1314237139,0.8717948717948718,87.179487,0.8947368421052632,89.473684,21.0,17.0,False,False
cutiile-magice,cpp,cutiile-magice_cpp.jplag,1314236490.cpp,1314237269.cpp,1314236490,1314237269,0.8717948717948718,87.179487,0.8947368421052632,89.473684,21.0,17.0,False,False
gigel-si-raspandirea-vestilor,java,gigel-si-raspandirea-vestilor_java.jplag,1378118090.java,1408456348.java,1378118090,1408456348,0.8717948717948718,87.179487,0.8793103448275862,87.931034,119.0,58.0,False,False
gigel-si-raspandirea-vestilor,java,gigel-si-raspandirea-vestilor_java.jplag,1378118090.java,1408491609.java,1378118090,1408491609,0.8717948717948718,87.179487,0.8793103448275862,87.931034,119.0,58.0,False,False
gigel-si-raspandirea-vestilor,java,gigel-si-raspandirea-vestilor_java.jplag,1378121500.java,1408456348.java,1378121500,1408456348,0.8717948717948718,87.179487,0.8793103448275862,87.931034,119.0,58.0,False,False
gigel-si-raspandirea-vestilor,java,gigel-si-raspandirea-vestilor_java.jplag,1378121500.java,1408491609.java,1378121500,1408491609,0.8717948717948718,87.179487,0.8793103448275862,87.931034,119.0,58.0,False,False
gigel-si-raspandirea-vestilor,java,gigel-si-raspandirea-vestilor_java.jplag,1378121512.java,1408456348.java,1378121512,1408456348,0.8717948717948718,87.179487,0.8793103448275862,87.931034,119.0,58.0,False,False
gigel-si-raspandirea-vestilor,java,gigel-si-raspandirea-vestilor_java.jplag,1378121512.java,1408491609.java,1378121512,1408491609,0.8717948717948718,87.179487,0.8793103448275862,87.931034,119.0,58.0,False,False
matei-si-diamantele,java,matei-si-diamantele_java.jplag,1361718241.java,1323447645.java,1361718241,1323447645,0.8715596330275229,87.155963,0.8878504672897196,88.785047,112.0,68.0,False,False
organizare-mafiota,java,organizare-mafiota_java.jplag,1378126300.java,1378130544.java,1378126300,1378130544,0.871331828442438,87.133183,0.946078431372549,94.607843,240.0,137.0,False,False
gigel-si-telefonul,cpp,gigel-si-telefonul_cpp.jplag,1332757506.cpp,1332757093.cpp,1332757506,1332757093,0.8712871287128713,87.128713,0.88,88.0,52.0,29.0,False,False
gigel-si-telefonul,cpp,gigel-si-telefonul_cpp.jplag,1332757636.cpp,1332757093.cpp,1332757636,1332757093,0.8712871287128713,87.128713,0.88,88.0,52.0,29.0,False,False
gigel-si-telefonul,cpp,gigel-si-telefonul_cpp.jplag,1332757801.cpp,1332757093.cpp,1332757801,1332757093,0.8712871287128713,87.128713,0.88,88.0,52.0,29.0,False,False
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1323426114.java,1314235723.java,1323426114,1314235723,0.8711111111111111,87.111111,0.8909090909090909,89.090909,116.0,69.0,False,False
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1323426260.java,1314235723.java,1323426260,1314235723,0.8711111111111111,87.111111,0.8909090909090909,89.090909,116.0,69.0,False,False
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1323426450.java,1314235723.java,1323426450,1314235723,0.8711111111111111,87.111111,0.8909090909090909,89.090909,116.0,69.0,False,False
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314236701.java,1314235445.java,1314236701,1314235445,0.8709677419354839,87.096774,0.9310344827586207,93.103448,100.0,81.0,False,False
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314236701.java,1314236294.java,1314236701,1314236294,0.8709677419354839,87.096774,0.9310344827586207,93.103448,100.0,81.0,False,False
gigel-si-sosetele,cpp,gigel-si-sosetele_cpp.jplag,1314237299.cpp,1314237586.cpp,1314237299,1314237586,0.8709677419354839,87.096774,0.9,90.0,65.0,30.0,False,False
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1323405634.cpp,1323405769.cpp,1323405634,1323405769,0.8709677419354839,87.096774,0.9,90.0,97.0,34.0,False,False
matei-si-diamantele,cpp,matei-si-diamantele_cpp.jplag,1323405634.cpp,1323405774.cpp,1323405634,1323405774,0.8709677419354839,87.096774,0.9,90.0,97.0,34.0,False,False
gigel-si-raspandirea-vestilor,java,gigel-si-raspandirea-vestilor_java.jplag,1391962655.java,1333794473.java,1391962655,1333794473,0.8709677419354839,87.096774,0.8780487804878049,87.804878,126.0,58.0,False,False
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314234942.java,1323398364.java,1314234942,1323398364,0.8709677419354839,87.096774,0.8709677419354839,87.096774,94.0,58.0,False,False
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314235248.java,1323398364.java,1314235248,1323398364,0.8709677419354839,87.096774,0.8709677419354839,87.096774,94.0,58.0,False,False
gigel-si-telefonul,java,gigel-si-telefonul_java.jplag,1314236358.java,1314236539.java,1314236358,1314236539,0.8708133971291866,87.08134,0.8921568627450981,89.215686,108.0,62.0,False,False
matei-si-diamantele,java,matei-si-diamantele_java.jplag,1332615936.java,1361718241.java,1332615936,1361718241,0.8708133971291866,87.08134,0.8921568627450981,89.215686,108.0,63.0,False,False
matei-si-diamantele,java,matei-si-diamantele_java.jplag,1332616033.java,1361718241.java,1332616033,1361718241,0.8708133971291866,87.08134,0.8921568627450981,89.215686,108.0,63.0,False,False
matei-si-diamantele,java,matei-si-diamantele_java.jplag,1361701961.java,1361718241.java,1361701961,1361718241,0.8708133971291866,87.08134,0.8921568627450981,89.215686,108.0,63.0,False,False
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314237135.java,1314236873.java,1314237135,1314236873,0.8704663212435233,87.046632,0.875,87.5,98.0,75.0,False,False
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314237093.java,1314237605.java,1314237093,1314237605,0.8703703703703703,87.037037,0.9591836734693877,95.918367,119.0,94.0,False,False
