problem,submission_id,user_id,score,language,predicted_algorithm,best_reference_id,jplag_similarity,feature_similarity,score_compatibility,combined_score,second_combined_score,combined_margin,confidence,tests_run,tests_passed,tests_failed,pass_rate_percentage,wrong_answers,timeouts,runtime_errors,compilation_error,passed_tests,failed_tests,timeout_tests,runtime_error_tests,total_execution_time_seconds,average_execution_time_seconds,maximum_execution_time_seconds
organizare-mafiota,1314236817,user_0007,10.0,java,graph_reachability,1314236028,0.468085,0.91026,0.9,0.643929,0.0,0.643929,medium,22,5,17,22.73,0,10,7,False,"[""input00.txt"", ""input01.txt"", ""input02.txt"", ""input03.txt"", ""input04.txt""]","[""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]","[""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]","[""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt""]",49.105395,2.232063,3.0
organizare-mafiota,1314236969,user_0030,10.0,java,graph_reachability,1314236028,0.395415,0.918739,0.9,0.602871,0.0,0.602871,medium,22,6,16,27.27,0,16,0,False,"[""input00.txt"", ""input01.txt"", ""input02.txt"", ""input03.txt"", ""input04.txt"", ""input05.txt""]","[""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]","[""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],52.711756,2.395989,3.0
organizare-mafiota,1314237095,user_0007,10.0,java,graph_reachability,1314236028,0.465257,0.911001,0.9,0.642454,0.0,0.642454,medium,22,5,17,22.73,0,17,0,False,"[""input00.txt"", ""input01.txt"", ""input02.txt"", ""input03.txt"", ""input04.txt""]","[""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]","[""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],53.648337,2.438561,3.0
organizare-mafiota,1314237119,user_0045,10.0,cpp,unknown,1314212329,0.0,0.95614,0.7,0.356842,0.344356,0.012486,low,22,6,16,27.27,0,16,0,False,"[""input00.txt"", ""input01.txt"", ""input02.txt"", ""input03.txt"", ""input04.txt"", ""input05.txt""]","[""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]","[""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],49.67799,2.25809,3.0
organizare-mafiota,1314237178,user_0038,10.0,cpp,unknown,1323398709,0.0,0.781093,0.9,0.324328,0.304879,0.019449,low,22,4,18,18.18,0,17,1,False,"[""input00.txt"", ""input01.txt"", ""input04.txt"", ""input05.txt""]","[""input02.txt"", ""input03.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]","[""input02.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]","[""input03.txt""]",54.61547,2.482521,3.0
organizare-mafiota,1314237611,user_0007,10.0,java,graph_reachability,1314236028,0.457831,0.905946,0.9,0.636483,0.0,0.636483,medium,22,5,17,22.73,0,9,8,False,"[""input00.txt"", ""input01.txt"", ""input02.txt"", ""input03.txt"", ""input04.txt""]","[""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]","[""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt""]","[""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",48.94813,2.224915,3.0
organizare-mafiota,1323398884,user_0002,10.0,cpp,greedy,1323398709,1.0,1.0,0.9,0.99,0.317903,0.672097,high,22,5,17,22.73,0,17,0,False,"[""input00.txt"", ""input01.txt"", ""input02.txt"", ""input03.txt"", ""input04.txt""]","[""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]","[""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],51.549638,2.343165,3.0
organizare-mafiota,1314222962,user_0053,12.5,java,graph_reachability,1314236028,0.403509,0.877852,0.85,0.590461,0.0,0.590461,medium,22,6,16,27.27,0,8,8,False,"[""input00.txt"", ""input01.txt"", ""input02.txt"", ""input03.txt"", ""input04.txt"", ""input05.txt""]","[""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]","[""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input20.txt"", ""input21.txt""]","[""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt""]",46.038137,2.092643,3.0
organizare-mafiota,1314236901,user_0010,12.5,cpp,unknown,1314212329,0.0,0.939212,0.75,0.356764,0.347591,0.009172,low,22,7,15,31.82,1,8,6,False,"[""input00.txt"", ""input01.txt"", ""input02.txt"", ""input03.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt""]","[""input04.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]","[""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input13.txt"", ""input15.txt"", ""input16.txt"", ""input18.txt""]","[""input12.txt"", ""input14.txt"", ""input17.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",37.636216,1.710737,3.0
organizare-mafiota,1314237041,user_0046,12.5,cpp,unknown,1314212329,0.0,0.967163,0.75,0.365149,0.343245,0.021904,low,22,7,15,31.82,0,15,0,False,"[""input00.txt"", ""input01.txt"", ""input02.txt"", ""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt""]","[""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]","[""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],46.991734,2.135988,3.0
organizare-mafiota,1314237143,user_0046,12.5,cpp,unknown,1314212329,0.0,0.967058,0.75,0.365117,0.343748,0.021369,low,22,7,15,31.82,0,15,0,False,"[""input00.txt"", ""input01.txt"", ""input02.txt"", ""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt""]","[""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]","[""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],46.801168,2.127326,3.0
organizare-mafiota,1314237394,user_0046,12.5,cpp,unknown,1314212329,0.0,0.966933,0.75,0.36508,0.343273,0.021807,low,22,7,15,31.82,0,15,0,False,"[""input00.txt"", ""input01.txt"", ""input02.txt"", ""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt""]","[""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]","[""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],46.759773,2.125444,3.0
organizare-mafiota,1314237440,user_0052,12.5,java,unknown,1314236028,0.070652,0.929352,0.85,0.406197,0.0,0.406197,low,0,0,0,0.0,0,0,0,True,[],[],[],[],0.0,0.0,0.0
organizare-mafiota,1323078705,user_0011,12.5,cpp,unknown,1323398709,0.0,0.873061,0.85,0.346918,0.313834,0.033084,low,22,0,22,0.0,0,2,20,False,[],"[""input00.txt"", ""input01.txt"", ""input02.txt"", ""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]","[""input00.txt"", ""input01.txt""]","[""input02.txt"", ""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",9.678077,0.439913,3.0
organizare-mafiota,1323079709,user_0025,12.5,java,graph_reachability,1314236028,0.344214,0.841992,0.85,0.544126,0.0,0.544126,medium,22,5,17,22.73,2,15,0,False,"[""input00.txt"", ""input02.txt"", ""input03.txt"", ""input05.txt"", ""input06.txt""]","[""input01.txt"", ""input04.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]","[""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],49.459893,2.248177,3.0
organizare-mafiota,1323449697,user_0013,12.5,java,graph_reachability,1314236028,0.522667,0.844366,0.85,0.65191,0.0,0.65191,medium,0,0,0,0.0,0,0,0,True,[],[],[],[],0.0,0.0,0.0
organizare-mafiota,1378143030,user_0037,12.5,java,graph_reachability,1314236028,0.380048,0.930793,0.85,0.592266,0.0,0.592266,medium,22,5,17,22.73,1,16,0,False,"[""input00.txt"", ""input01.txt"", ""input02.txt"", ""input03.txt"", ""input05.txt""]","[""input04.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]","[""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],51.903198,2.359236,3.0
organizare-mafiota,1391831540,user_0050,12.5,java,graph_reachability,1314236028,0.381766,0.848705,0.85,0.568671,0.0,0.568671,medium,22,6,16,27.27,0,16,0,False,"[""input00.txt"", ""input01.txt"", ""input02.txt"", ""input03.txt"", ""input04.txt"", ""input05.txt""]","[""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]","[""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],51.414332,2.337015,3.0
organizare-mafiota,1314237712,user_0009,15.0,java,graph_reachability,1314236028,0.478261,0.873987,0.8,0.629153,0.0,0.629153,medium,22,6,16,27.27,0,16,0,False,"[""input00.txt"", ""input01.txt"", ""input02.txt"", ""input03.txt"", ""input04.txt"", ""input05.txt""]","[""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]","[""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],49.761386,2.261881,3.0
organizare-mafiota,1323374501,user_0026,15.0,java,unknown,1314236028,0.092643,0.897567,0.8,0.404856,0.0,0.404856,low,0,0,0,0.0,0,0,0,True,[],[],[],[],0.0,0.0,0.0
organizare-mafiota,1323388419,user_0027,15.0,cpp,unknown,1323398709,0.0,0.916306,0.8,0.354892,0.311992,0.0429,low,0,0,0,0.0,0,0,0,True,[],[],[],[],0.0,0.0,0.0
organizare-mafiota,1323449733,user_0013,15.0,java,graph_reachability,1314236028,0.53406,0.840767,0.8,0.652666,0.0,0.652666,medium,0,0,0,0.0,0,0,0,True,[],[],[],[],0.0,0.0,0.0
organizare-mafiota,1323449824,user_0022,15.0,cpp,unknown,1314212329,0.0,0.971261,0.8,0.371378,0.343444,0.027934,low,22,7,15,31.82,0,15,0,False,"[""input00.txt"", ""input01.txt"", ""input02.txt"", ""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt""]","[""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]","[""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],47.856356,2.175289,3.0
organizare-mafiota,1391864412,user_0033,15.0,cpp,unknown,1314212329,0.0,0.948054,0.8,0.364416,0.341528,0.022888,low,22,7,15,31.82,0,15,0,False,"[""input00.txt"", ""input01.txt"", ""input02.txt"", ""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt""]","[""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]","[""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],48.890182,2.222281,3.0
organizare-mafiota,1391864462,user_0036,15.0,cpp,unknown,1323398709,0.0,0.913057,0.8,0.353917,0.320928,0.032989,low,22,6,16,27.27,0,16,0,False,"[""input00.txt"", ""input01.txt"", ""input02.txt"", ""input03.txt"", ""input04.txt"", ""input05.txt""]","[""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]","[""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],49.086138,2.231188,3.0
organizare-mafiota,1314184031,user_0047,22.5,java,graph_reachability,1314236028,0.42623,0.891682,0.65,0.588242,0.0,0.588242,medium,22,5,17,22.73,0,17,0,False,"[""input00.txt"", ""input01.txt"", ""input02.txt"", ""input03.txt"", ""input04.txt""]","[""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]","[""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],52.469681,2.384985,3.0
organizare-mafiota,1314184304,user_0047,25.0,java,graph_reachability,1314236028,0.403509,0.877852,0.6,0.565461,0.0,0.565461,medium,22,7,15,31.82,0,13,2,False,"[""input00.txt"", ""input01.txt"", ""input02.txt"", ""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt""]","[""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]","[""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input21.txt""]","[""input19.txt"", ""input20.txt""]",48.931231,2.224147,3.0
organizare-mafiota,1314212329,user_0048,25.0,cpp,graph_reachability,1314212329,1.0,1.0,1.0,1.0,1.0,0.0,reference,22,8,14,36.36,0,14,0,False,"[""input00.txt"", ""input01.txt"", ""input02.txt"", ""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt""]","[""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]","[""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],43.919585,1.996345,3.0
organizare-mafiota,1314158843,user_0053,45.0,cpp,unknown,1391688758,0.0,0.954335,0.9,0.3763,0.368679,0.007621,low,22,8,14,36.36,0,14,0,False,"[""input00.txt"", ""input01.txt"", ""input02.txt"", ""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt""]","[""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]","[""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],45.949095,2.088595,3.0
organizare-mafiota,1391779860,user_0034,45.0,cpp,unknown,1391779874,0.0,0.994334,0.95,0.3933,0.37914,0.01416,low,22,6,16,27.27,2,14,0,False,"[""input00.txt"", ""input01.txt"", ""input03.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt""]","[""input02.txt"", ""input04.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]","[""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],46.524143,2.114734,3.0
organizare-mafiota,1314158851,user_0053,47.5,cpp,unknown,1391688758,0.0,0.954335,0.95,0.3813,0.373679,0.007621,low,22,9,13,40.91,0,13,0,False,"[""input00.txt"", ""input01.txt"", ""input02.txt"", ""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt""]","[""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]","[""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],45.380367,2.062744,3.0
organizare-mafiota,1314236163,user_0014,47.5,cpp,unknown,1391779874,0.0,0.917192,1.0,0.375158,0.361065,0.014093,low,22,9,13,40.91,1,12,0,False,"[""input00.txt"", ""input01.txt"", ""input02.txt"", ""input03.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input12.txt""]","[""input04.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]","[""input09.txt"", ""input10.txt"", ""input11.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],44.505122,2.02296,3.001728
organizare-mafiota,1314236204,user_0010,47.5,cpp,unknown,1323409209,0.0,0.964721,1.0,0.389416,0.349156,0.04026,low,22,8,14,36.36,1,7,6,False,"[""input00.txt"", ""input01.txt"", ""input02.txt"", ""input03.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt""]","[""input04.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]","[""input09.txt"", ""input10.txt"", ""input11.txt"", ""input14.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt""]","[""input12.txt"", ""input13.txt"", ""input15.txt"", ""input16.txt"", ""input20.txt"", ""input21.txt""]",36.422765,1.65558,3.0
organizare-mafiota,1314236379,user_0010,47.5,cpp,unknown,1323409209,0.0,0.947534,1.0,0.38426,0.341942,0.042318,low,22,8,14,36.36,1,5,8,False,"[""input00.txt"", ""input01.txt"", ""input02.txt"", ""input03.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt""]","[""input04.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]","[""input09.txt"", ""input10.txt"", ""input11.txt"", ""input16.txt"", ""input17.txt""]","[""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",36.566382,1.662108,3.0
organizare-mafiota,1314236788,user_0010,47.5,cpp,unknown,1323409209,0.0,0.951771,1.0,0.385531,0.34563,0.039901,low,22,8,14,36.36,1,5,8,False,"[""input00.txt"", ""input01.txt"", ""input02.txt"", ""input03.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt""]","[""input04.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]","[""input09.txt"", ""input10.txt"", ""input13.txt"", ""input17.txt"", ""input20.txt""]","[""input11.txt"", ""input12.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input18.txt"", ""input19.txt"", ""input21.txt""]",34.247905,1.556723,3.0
